,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
32,岡山県,岡山県,33,2009,20090401,23712,43.3,3411,12043,4947,42.2,3094,11096,岡山県,168237,−,133920,778,3007,9030,8160,9000,8100,7560,7298,21.4.1,21.4.1,21.4.1,都道府県
33,広島県,広島県,34,2009,20090401,31347,44.0,3620,12343,6012,44.0,3415,11777,広島県,172095,152749,139082,1137,1739,11598,9437,9461,8435,7884,7209,20.4.1,19.4.1,20.4.1,都道府県
34,山口県,山口県,35,2009,20090401,20871,44.2,3647,12381,4581,43.6,3364,11779,山口県,176106,156310,144296,557,2739,10320,9180,9212,8272,7896,7920,21.4.1,21.4.1,21.4.1,都道府県
35,徳島県,徳島県,36,2009,20090401,13686,43.9,3458,12527,3482,43.9,3273,12209,徳島県,166284,147591,134385,404,630,9750,8118,8750,8100,7600,7134,19.11.1,19.11.1,19.11.1,都道府県
36,香川県,香川県,37,2009,20090401,14436,44.3,3665,12558,3110,44.1,3437,12103,香川県,170478,151272,138699,441,783,10280,8330,8930,8075,7600,7047,17.4.1,17.4.1,20.4.1,都道府県
37,愛媛県,愛媛県,38,2009,20090401,21882,42.9,3561,11683,4153,44.7,3524,12055,愛媛県,168444,149468,137044,1091,1414,9900,8282,8730,7830,7380,7480,18.4.1,18.4.1,18.4.1,都道府県
38,高知県,高知県,39,2009,20090401,14400,44.8,3696,12399,3763,44.5,3436,11731,高知県,171837,152534,139897,353,1322,8680,8075,8600,7900,7500,7110,20.4.1,20.4.1,20.4.1,都道府県
39,福岡県,福岡県,40,2009,20090401,51178,44.3,3789,12926,8428,43.7,3531,12274,福岡県,178800,158700,144500,1367,6015,13500,10800,11100,9800,8900,8800,19.4.1,18.4.1,19.4.1,都道府県
40,佐賀県,佐賀県,41,2009,20090401,14010,43.6,3546,12037,3196,43.9,3359,11599,佐賀県,165312,146688,134496,455,1704,10115,8460,9400,8200,7600,6916,20.1.1,18.4.1,20.1.1,都道府県
41,長崎県,長崎県,42,2009,20090401,21530,43.3,3729,12337,4416,43.8,3532,12241,長崎県,172200,152800,140100,540,1909,12600,9900,9900,8800,8000,7700,18.8.1,18.8.1,18.8.1,都道府県
42,熊本県,熊本県,43,2009,20090401,23250,43.6,3601,12274,5081,44.0,3412,12027,熊本県,167034,148216,135897,611,3095,6200,7275,9021,8265,7566,5775,21.4.1,21.4.1,21.4.1,都道府県
43,大分県,大分県,44,2009,20090401,17592,44.2,3804,12664,4073,43.8,3556,12207,大分県,178800,158700,144500,466,765,12400,9900,9800,8650,7800,7650,19.4.1,19.4.1,19.4.1,都道府県
44,宮崎県,宮崎県,45,2009,20090401,17770,43.0,3642,11927,4160,43.7,3446,11550,宮崎県,172200,152800,140100,431,2188,9920,8820,9800,8900,7800,7410,19.4.1,19.4.30,19.4.1,都道府県
45,鹿児島県,鹿児島県,46,2009,20090401,26088,42.3,3445,12053,5748,44.0,3304,11884,鹿児島県,163590,145160,133095,530,3836,9825,8755,8755,8096,7380,6885,21.4.1,21.4.1,21.4.1,都道府県
46,沖縄県,沖縄県,47,2009,20090401,22949,42.3,3434,11178,4530,42.5,3188,10610,沖縄県,167034,148216,135897,722,4990,11160,9114,9900,8500,7600,7081,20.4.1,20.4.1,20.4.1,都道府県
