,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
62,江差町,北海道,1,2007,20070401,120,42.9,3197,10491,86,43.3,3242,10953,江差町,170200,151000,138400,2,8,6970,5490,2330,1950,1760,5020,19.4.1,16.4.1,19.4.1,II-2
63,上ノ国町,北海道,1,2007,20070401,103,43.3,3144,9786,66,43.0,3136,9753,上ノ国町,161700,143500,131500,1,3,7220,5780,2380,1950,1710,5320,17.4.1,17.4.1,17.4.1,II-1
64,厚沢部町,北海道,1,2007,20070401,100,44.8,3407,10938,65,43.6,3214,10585,厚沢部町,170200,151000,138400,2,5,7600,6170,2280,1940,1710,5700,18.4.1,18.4.1,18.4.1,I-0
65,乙部町,北海道,1,2007,20070401,104,45.9,3562,11867,69,46.1,3438,11692,乙部町,170200,151000,138400,2,7,7500,6150,2320,1930,1700,5750,17.4.1,18.4.1,17.4.1,I-1
66,奥尻町,北海道,1,2007,20070401,162,43.8,3121,10277,78,41.8,2919,9599,奥尻町,159900,139100,130000,4,8,6000,-,2250,1800,1620,4820,18.1.1,18.4.1,18.1.1,I-2
67,今金町,北海道,1,2007,20070401,172,42.1,3278,10393,74,41.2,3182,10567,今金町,170200,151000,138400,5,12,7400,6210,2390,2000,1700,5770,17.4.1,17.4.1,17.4.1,II-0
68,せたな町,北海道,1,2007,20070401,306,41.5,3216,8465,168,42.6,3172,8117,せたな町,170200,151000,138400,14,28,6900,5520,2350,1900,1650,5060,19.4.1,17.9.1,19.4.1,III-0
69,島牧村,北海道,1,2007,20070401,65,46.2,3362,10414,42,47.3,3676,11951,島牧村,170200,148000,138400,1,3,6500,5800,2600,2040,1750,5300,19.4.1,9.4.1,15.12.1,I-0
70,寿都町,北海道,1,2007,20070401,71,41.9,3297,9998,51,42.6,3366,10187,寿都町,170200,148000,138400,2,3,7400,6100,2600,2000,1700,5600,15.4.1,8.4.1,15.4.1,I-2
71,黒松内町,北海道,1,2007,20070401,90,42.6,3332,10670,63,40.8,3028,9905,黒松内町,161700,143500,131500,3,6,6400,5750,2460,1940,1640,5380,19.4.1,17.4.1,19.4.1,I-2
72,蘭越町,北海道,1,2007,20070401,130,44.0,3226,8841,103,43.9,3252,8961,蘭越町,152600,141400,132200,4,10,7000,5700,2420,1920,1590,5220,17.4.1,17.4.1,17.4.1,II-0
73,ニセコ町,北海道,1,2007,20070401,87,41.8,3097,7147,61,41.1,3176,7314,ニセコ町,170200,148000,138400,2,3,5500,5400,2520,2000,1660,5180,18.1.1,17.4.1,19.4.1,I-0
74,真狩村,北海道,1,2007,20070401,62,42.9,3228,8571,44,42.6,3246,8686,真狩村,161700,140600,131500,-,2,5225,5130,2500,1950,1650,5035,18.4.1,15.7.1,18.4.1,I-0
75,留寿都村,北海道,1,2007,20070401,76,39.9,3017,9954,44,39.6,3187,10992,留寿都村,170200,148000,138400,5,5,7000,6000,2500,1990,1670,5450,18.4.1,18.4.1,18.4.1,I-0
76,喜茂別町,北海道,1,2007,20070401,59,43.9,3269,5793,42,44.3,3412,6068,喜茂別町,170200,148000,138400,3,7,6700,6000,2500,2000,1715,5420,16.9.1,15.4.1,16.9.1,I-0
77,京極町,北海道,1,2007,20070401,73,42.3,3375,11600,48,43.3,3347,11619,京極町,159700,148000,138400,2,8,7300,6100,2530,2000,1700,5600,17.4.1,17.4.1,17.4.1,I-0
78,倶知安町,北海道,1,2007,20070401,171,42.2,3269,8767,116,42.3,3334,8967,倶知安町,170200,151000,138400,3,4,7000,6000,2550,2070,1757,5500,17.4.1,17.4.1,17.4.1,IV-2
79,共和町,北海道,1,2007,20070401,113,43.9,3391,10050,80,44.2,3442,10377,共和町,159700,148000,138400,1,9,6900,5800,2520,1980,1670,5350,19.4.1,19.4.1,19.4.1,II-0
80,岩内町,北海道,1,2007,20070401,177,44.8,3496,8351,105,44.3,3477,8483,岩内町,170200,151000,138400,2,6,6280,6050,2820,2260,1850,5600,16.4.1,7.1.1,16.4.1,IV-2
81,泊村,北海道,1,2007,20070401,83,42.2,3134,10168,37,44.3,3472,11585,泊村,170200,148000,138400,-,3,7300,5890,2630,2090,1700,5360,18.4.1,18.4.1,18.4.1,I-2
82,神恵内村,北海道,1,2007,20070401,38,44.3,3298,8470,32,45.3,3371,8557,神恵内村,170200,151000,138400,1,1,6700,5850,2250,1800,1600,5450,19.1.1,15.5.1,19.1.1,I-1
83,積丹町,北海道,1,2007,20070401,70,42.6,3223,9130,51,42.0,3286,9439,積丹町,170200,151000,138400,-,5,6500,5600,2470,1900,1610,5300,19.1.1,18.1.1,19.1.1,I-0
84,古平町,北海道,1,2007,20070401,76,42.1,3021,10345,55,44.2,3176,11022,古平町,153200,135900,124600,2,2,6500,5600,2400,1930,1620,5150,19.4.1,19.4.1,19.4.1,I-1
85,仁木町,北海道,1,2007,20070401,62,44.6,3510,11800,46,45.7,3585,12130,仁木町,170200,151000,138400,-,4,6900,5900,2390,1930,1600,5450,18.10.1,17.4.1,18.10.1,I-0
86,余市町,北海道,1,2007,20070401,235,45.7,3517,9644,163,46.0,3659,10109,余市町,170200,151000,138400,-,6,7950,6550,2900,2350,2000,5900,14.4.1,14.4.1,14.4.1,V-2
87,赤井川村,北海道,1,2007,20070401,36,41.8,3349,11003,30,40.6,3289,10947,赤井川村,159700,148000,138400,-,2,6800,6000,2500,1890,1580,5550,16.10.1,16.10.1,16.10.1,I-0
88,南幌町,北海道,1,2007,20070401,142,43.1,3328,10479,100,42.0,3193,10055,南幌町,163392,144960,132864,1,3,6330,5738,2655,2124,1755,5377,17.4.1,17.4.1,17.4.1,II-0
89,奈井江町,北海道,1,2007,20070401,183,40.9,2891,9252,86,40.5,2996,9689,奈井江町,161861,143601,131619,3,13,6810,5830,2620,2080,1740,5230,17.4.1,18.4.1,17.4.1,II-1
90,上砂川町,北海道,1,2007,20070401,111,45.2,2577,8327,49,43.6,2702,8731,上砂川町,136160,120800,110720,-,7,6680,5800,2790,2210,1850,5230,19.4.1,15.1.1,19.4.1,I-2
91,由仁町,北海道,1,2007,20070401,147,42.5,3204,10072,76,43.7,3295,10420,由仁町,168498,149490,137016,2,11,7200,6200,2740,2170,1820,5680,18.4.1,18.4.1,18.4.1,II-0
92,長沼町,北海道,1,2007,20070401,235,42.8,3320,10546,109,42.3,3240,10703,長沼町,170200,151000,138400,9,14,8600,6790,3040,2432,1950,6320,17.12.1,17.12.1,17.12.1,III-0
93,栗山町,北海道,1,2007,20070401,174,41.2,3177,9816,114,41.1,3228,9967,栗山町,170200,151000,138400,2,9,7064,5976,3000,2390,1960,5805,18.6.1,14.1.1,18.6.1,III-0
94,月形町,北海道,1,2007,20070401,96,40.1,3207,10218,64,39.1,3016,9723,月形町,170200,-,138400,-,4,6880,6030,2680,2140,1766,5700,17.1.1,16.1.1,17.1.1,I-0
95,浦臼町,北海道,1,2007,20070401,62,40.4,3136,9246,53,41.3,3194,9416,浦臼町,170200,151000,138400,-,3,7450,6140,2480,1970,1650,5760,17.12.1,17.4.1,17.12.1,I-0
96,新十津川町,北海道,1,2007,20070401,112,43.3,3443,10743,92,43.8,3507,11680,新十津川町,170200,151000,138400,1,48,7200,6100,2710,2140,1840,5600,18.4.1,18.4.1,18.4.1,II-0
97,妹背牛町,北海道,1,2007,20070401,69,42.7,3395,10389,55,43.0,3425,10500,妹背牛町,168498,149490,137016,-,2,7443,5994,2680,2120,1770,5319,19.4.1,18.4.1,19.4.1,I-0
98,秩父別町,北海道,1,2007,20070401,56,40.8,3126,9960,41,40.8,3149,10245,秩父別町,170200,151000,138400,2,2,7170,6010,2412,1908,1637,5540,19.4.1,19.4.1,19.4.1,I-0
99,雨竜町,北海道,1,2007,20070401,50,41.8,3495,11575,43,42.3,3502,11676,雨竜町,166796,147980,135632,1,7,7450,6340,2630,2090,1750,5750,17.12.1,15.4.1,17.12.1,I-0
100,北竜町,北海道,1,2007,20070401,91,35.3,2779,9224,46,41.2,3211,10679,北竜町,165094,146470,134248,9,7,7470,6220,2680,2120,1770,5640,16.4.1,15.12.1,16.4.1,I-0
101,沼田町,北海道,1,2007,20070401,128,37.2,2686,8658,66,40.1,3139,10456,沼田町,170200,151000,138400,8,11,7500,6200,2610,2060,1764,5680,18.4.1,18.4.1,18.4.1,I-0
102,幌加内町,北海道,1,2007,20070401,91,40.3,3202,10153,58,38.7,2961,9571,幌加内町,170200,148000,138400,5,5,7300,6080,2540,2010,1680,5580,18.4.1,17.4.1,17.4.1,I-0
103,鷹栖町,北海道,1,2007,20070401,101,40.6,3057,9926,73,41.1,3187,10580,鷹栖町,170200,148000,138400,2,3,6800,5700,2500,1900,1650,5400,18.4.1,15.4.1,18.4.1,II-0
104,東神楽町,北海道,1,2007,20070401,119,42.8,3311,10883,76,42.7,3342,11240,東神楽町,170200,151000,138400,-,4,7650,6120,2330,1790,1580,5610,18.4.1,10.4.1,18.4.1,II-0
105,当麻町,北海道,1,2007,20070401,115,43.9,3442,9441,86,43.9,3409,9396,当麻町,170200,151000,138400,1,5,7100,5650,2450,1900,1650,5350,19.4.1,11.4.1,19.4.1,II-0
106,比布町,北海道,1,2007,20070401,69,40.4,3138,7740,56,40.2,3124,7723,比布町,170200,148000,138400,-,4,6120,5420,2250,1700,1500,5060,18.4.1,18.4.1,18.4.1,I-0
107,愛別町,北海道,1,2007,20070401,81,41.7,3174,9210,64,42.9,3282,9653,愛別町,170200,151000,138400,3,4,6000,5440,2320,1790,1580,5190,17.7.1,10.4.1,15.10.1,I-0
108,上川町,北海道,1,2007,20070401,152,43.8,3573,10290,99,44.5,3579,10356,上川町,170200,148000,138400,2,3,7480,6160,2760,2310,1990,5630,19.4.1,15.4.1,19.4.1,I-2
109,東川町,北海道,1,2007,20070401,110,45.3,3554,11867,66,44.0,3488,12004,東川町,170200,151000,138400,1,4,6970,5540,2540,1970,1700,5220,15.7.1,12.4.1,15.7.1,II-0
110,美瑛町,北海道,1,2007,20070401,226,43.2,3490,11546,128,43.1,3408,11447,美瑛町,170200,151000,138400,5,9,7800,6220,3090,2440,2010,5600,18.7.1,18.7.1,18.7.1,III-0
111,上富良野町,北海道,1,2007,20070401,205,43.0,3456,10993,106,42.8,3474,11210,上富良野町,170200,148000,138400,5,13,7500,6200,2750,2050,1700,5650,17.7.1,15.7.1,15.7.1,III-0
112,中富良野町,北海道,1,2007,20070401,126,43.7,3453,11502,70,42.8,3381,11407,中富良野町,170200,148000,138400,4,3,7100,5850,2450,1870,1600,5450,18.4.1,16.1.1,18.4.1,II-0
113,南富良野町,北海道,1,2007,20070401,111,42.2,3139,9931,65,41.7,3225,10394,南富良野町,170200,151000,138400,5,13,6200,5800,2400,1910,1610,5300,16.1.1,16.4.1,16.1.1,I-0
114,占冠村,北海道,1,2007,20070401,56,42.0,3403,4361,42,41.2,3365,4266,占冠村,170200,151000,138400,2,3,6480,5620,2250,1700,1400,5390,16.4.1,4.10.1,16.4.1,I-2
115,和寒町,北海道,1,2007,20070401,149,41.6,2886,9074,60,41.9,3253,10917,和寒町,170200,151000,138400,5,8,7480,5940,2460,1950,1700,5590,18.4.1,18.4.1,18.4.1,I-0
116,剣淵町,北海道,1,2007,20070401,94,39.8,3265,10746,63,41.6,3305,11124,剣淵町,170200,151000,138400,2,8,6770,5730,2310,1820,1678,5270,19.4.1,19.4.1,19.4.1,I-0
117,下川町,北海道,1,2007,20070401,171,42.8,3320,10068,84,43.7,3491,10822,下川町,170200,151000,138400,1,8,7900,6300,2600,2080,1750,5780,10.6.1,15.4.1,10.6.1,I-0
118,美深町,北海道,1,2007,20070401,112,40.3,3077,9883,85,39.6,3064,9894,美深町,170200,151000,138400,1,24,7950,6480,2730,2210,1850,5890,17.4.1,17.4.1,17.4.1,II-0
119,音威子府村,北海道,1,2007,20070401,61,42.6,3180,10938,34,46.2,3375,11622,音威子府村,154882,134680,125944,4,3,5780,4930,1910,1420,1230,4680,17.6.1,17.6.1,17.6.1,I-2
120,中川町,北海道,1,2007,20070401,61,42.3,3233,9833,45,43.1,3302,10147,中川町,165100,146500,134300,-,4,6020,5220,2250,1670,1400,4950,18.4.1,15.1.1,18.4.1,I-0
121,増毛町,北海道,1,2007,20070401,163,45.2,3276,9285,89,44.9,3318,9551,増毛町,161690,143450,131480,1,4,6800,6120,2430,1980,1760,5640,16.4.1,16.4.1,16.4.1,II-0
122,小平町,北海道,1,2007,20070401,115,42.0,2927,9546,65,42.4,3262,10868,小平町,170200,151000,138400,-,6,7140,6120,2340,1980,1710,5700,19.1.1,16.4.1,19.1.1,I-0
123,苫前町,北海道,1,2007,20070401,74,40.8,3116,10294,62,41.9,3197,10762,苫前町,165094,146470,134248,2,3,7140,6120,2340,1980,1744,5700,17.4.1,16.4.1,17.4.1,I-0
124,羽幌町,北海道,1,2007,20070401,143,41.6,3123,10337,113,41.6,3142,10519,羽幌町,170200,151000,138400,1,10,7740,6370,2475,2025,1800,5810,15.1.1,15.5.9,15.1.1,II-2
125,初山別村,北海道,1,2007,20070401,46,41.3,3198,10554,34,42.2,3282,10924,初山別村,170200,148000,138400,2,2,7560,6324,2350,2000,1700,5760,15.7.1,16.4.1,15.7.1,I-0
126,遠別町,北海道,1,2007,20070401,108,42.5,3275,10315,63,43.0,3308,11072,遠別町,170200,151000,138400,1,22,7500,6300,2340,1980,1710,5700,19.4.1,16.4.1,19.4.1,I-0
127,天塩町,北海道,1,2007,20070401,143,42.8,3273,5808,82,45.8,3514,6318,天塩町,170200,151000,138400,3,14,7140,5916,2400,2050,1750,5640,17.4.1,16.4.1,17.4.1,I-0
128,幌延町,北海道,1,2007,20070401,118,44.5,3419,10920,60,45.4,3505,11267,幌延町,170200,151000,138400,-,6,7500,6300,2300,1900,1700,5700,15.4.1,15.7.1,15.4.1,I-0
129,猿払村,北海道,1,2007,20070401,108,41.9,3437,9172,54,41.7,3332,9092,猿払村,159700,148000,138400,1,1,7000,5900,2050,1670,1490,5550,17.7.1,17.4.1,17.7.1,I-0
130,浜頓別町,北海道,1,2007,20070401,143,43.2,3123,9547,60,41.1,3056,9369,浜頓別町,165094,146470,134248,2,7,7200,5900,2400,1900,1700,5550,15.1.1,9.7.1,15.1.1,I-2
