,municipality,year,prefecture,city,population,salary_chairperson,salary_vicec,salary_council,city_dummy
2703,450,2017,愛知県,田原市,63151.0,500000.0,420000.0,380000.0,1
2704,450,2018,愛知県,田原市,62432.0,500000.0,420000.0,380000.0,1
2705,450,2019,愛知県,田原市,61833.0,500000.0,430000.0,390000.0,1
2706,451,2014,愛知県,愛西市,64589.0,500000.0,450000.0,400000.0,1
2707,451,2015,愛知県,愛西市,64692.0,500000.0,450000.0,400000.0,1
2708,451,2016,愛知県,愛西市,64227.0,500000.0,450000.0,400000.0,1
2709,451,2017,愛知県,愛西市,63792.0,500000.0,450000.0,400000.0,1
2710,451,2018,愛知県,愛西市,63236.0,500000.0,450000.0,400000.0,1
2711,451,2019,愛知県,愛西市,63024.0,500000.0,450000.0,400000.0,1
2712,452,2014,愛知県,清須市,65397.0,515000.0,425000.0,405000.0,1
2713,452,2015,愛知県,清須市,65723.0,515000.0,425000.0,405000.0,1
2714,452,2016,愛知県,清須市,67102.0,515000.0,425000.0,405000.0,1
2715,452,2017,愛知県,清須市,68820.0,515000.0,425000.0,405000.0,1
2716,452,2018,愛知県,清須市,69047.0,515000.0,425000.0,405000.0,1
2717,452,2019,愛知県,清須市,69436.0,515000.0,425000.0,405000.0,1
2718,453,2014,愛知県,北名古屋市,82409.0,500000.0,420000.0,400000.0,1
2719,453,2015,愛知県,北名古屋市,84409.0,525000.0,470000.0,431000.0,1
2720,453,2016,愛知県,北名古屋市,85145.0,525000.0,470000.0,431000.0,1
2721,453,2017,愛知県,北名古屋市,85655.0,525000.0,470000.0,431000.0,1
2722,453,2018,愛知県,北名古屋市,86122.0,525000.0,470000.0,431000.0,1
2723,453,2019,愛知県,北名古屋市,86286.0,525000.0,470000.0,431000.0,1
2724,454,2014,愛知県,弥富市,43290.0,496000.0,446000.0,397000.0,1
2725,454,2015,愛知県,弥富市,44395.0,496000.0,446000.0,397000.0,1
2726,454,2016,愛知県,弥富市,44268.0,498000.0,446000.0,398000.0,1
2727,454,2017,愛知県,弥富市,44418.0,498000.0,446000.0,398000.0,1
2728,454,2018,愛知県,弥富市,44440.0,498000.0,446000.0,398000.0,1
2729,454,2019,愛知県,弥富市,44602.0,498000.0,446000.0,398000.0,1
2730,455,2014,愛知県,みよし市,58228.0,496000.0,383000.0,338000.0,1
2731,455,2015,愛知県,みよし市,60383.0,496000.0,425000.0,375000.0,1
2732,455,2016,愛知県,みよし市,60761.0,496000.0,425000.0,375000.0,1
2733,455,2017,愛知県,みよし市,61081.0,496000.0,425000.0,375000.0,1
2734,455,2018,愛知県,みよし市,61272.0,496000.0,425000.0,375000.0,1
2735,455,2019,愛知県,みよし市,61145.0,496000.0,425000.0,375000.0,1
2736,456,2014,愛知県,あま市,86745.0,513000.0,448000.0,403000.0,1
2737,456,2015,愛知県,あま市,86790.0,513000.0,448000.0,403000.0,1
2738,456,2016,愛知県,あま市,88663.0,516000.0,451000.0,405000.0,1
2739,456,2017,愛知県,あま市,88865.0,516000.0,451000.0,405000.0,1
2740,456,2018,愛知県,あま市,88891.0,516000.0,451000.0,405000.0,1
2741,456,2019,愛知県,あま市,89207.0,516000.0,451000.0,405000.0,1
2742,457,2014,愛知県,長久手市,53602.0,488000.0,423000.0,362000.0,1
2743,457,2015,愛知県,長久手市,55541.0,488000.0,423000.0,362000.0,1
2744,457,2016,愛知県,長久手市,56424.0,488000.0,423000.0,362000.0,1
2745,457,2017,愛知県,長久手市,57370.0,488000.0,423000.0,362000.0,1
2746,457,2018,愛知県,長久手市,58425.0,488000.0,423000.0,362000.0,1
2747,457,2019,愛知県,長久手市,59430.0,488000.0,423000.0,362000.0,1
2748,458,2014,三重県,津市,277312.0,670000.0,610000.0,550000.0,1
2749,458,2015,三重県,津市,283031.0,670000.0,610000.0,550000.0,1
2750,458,2016,三重県,津市,281745.0,670000.0,610000.0,550000.0,1
2751,458,2017,三重県,津市,281127.0,670000.0,610000.0,550000.0,1
2752,458,2018,三重県,津市,279802.0,670000.0,610000.0,550000.0,1
2753,458,2019,三重県,津市,278105.0,670000.0,610000.0,550000.0,1
2754,459,2014,三重県,四日市市,304998.0,691000.0,629000.0,589000.0,1
2755,459,2015,三重県,四日市市,312477.0,691000.0,629000.0,589000.0,1
2756,459,2016,三重県,四日市市,312218.0,691000.0,629000.0,589000.0,1
2757,459,2017,三重県,四日市市,312163.0,691000.0,629000.0,589000.0,1
2758,459,2018,三重県,四日市市,312190.0,693000.0,631000.0,591000.0,1
2759,459,2019,三重県,四日市市,311551.0,693000.0,631000.0,591000.0,1
2760,460,2014,三重県,伊勢市,129979.0,564000.0,506000.0,448000.0,1
2761,460,2015,三重県,伊勢市,129764.0,564000.0,506000.0,448000.0,1
2762,460,2016,三重県,伊勢市,128800.0,564000.0,506000.0,448000.0,1
2763,460,2017,三重県,伊勢市,126954.0,564000.0,506000.0,448000.0,1
2764,460,2018,三重県,伊勢市,125638.0,564000.0,506000.0,448000.0,1
2765,460,2019,三重県,伊勢市,125462.0,564000.0,506000.0,448000.0,1
2766,461,2014,三重県,松阪市,164717.0,569000.0,508000.0,449000.0,1
2767,461,2015,三重県,松阪市,167443.0,558000.0,498000.0,440000.0,1
2768,461,2016,三重県,松阪市,166577.0,558000.0,498000.0,440000.0,1
2769,461,2017,三重県,松阪市,165472.0,558000.0,498000.0,440000.0,1
2770,461,2018,三重県,松阪市,164568.0,558000.0,498000.0,440000.0,1
2771,461,2019,三重県,松阪市,163477.0,558000.0,498000.0,440000.0,1
2772,462,2014,三重県,桑名市,139849.0,590000.0,510000.0,460000.0,1
2773,462,2015,三重県,桑名市,143149.0,590000.0,510000.0,460000.0,1
2774,462,2016,三重県,桑名市,143080.0,590000.0,510000.0,460000.0,1
2775,462,2017,三重県,桑名市,142930.0,590000.0,510000.0,460000.0,1
2776,462,2018,三重県,桑名市,142457.0,590000.0,510000.0,460000.0,1
2777,462,2019,三重県,桑名市,142019.0,590000.0,510000.0,460000.0,1
2778,463,2014,三重県,伊賀市,91550.0,530000.0,467000.0,423000.0,1
2779,463,2015,三重県,伊賀市,94708.0,530000.0,467000.0,423000.0,1
2780,463,2016,三重県,伊賀市,93896.0,530000.0,467000.0,423000.0,1
2781,463,2017,三重県,伊賀市,92855.0,530000.0,467000.0,423000.0,1
2782,463,2018,三重県,伊賀市,92179.0,530000.0,467000.0,423000.0,1
2783,463,2019,三重県,伊賀市,91226.0,530000.0,467000.0,423000.0,1
2784,464,2014,三重県,鈴鹿市,200985.0,613000.0,539000.0,485000.0,1
2785,464,2015,三重県,鈴鹿市,200548.0,613000.0,539000.0,485000.0,1
2786,464,2016,三重県,鈴鹿市,200511.0,613000.0,539000.0,485000.0,1
2787,464,2017,三重県,鈴鹿市,201172.0,613000.0,539000.0,485000.0,1
2788,464,2018,三重県,鈴鹿市,200388.0,613000.0,539000.0,485000.0,1
2789,464,2019,三重県,鈴鹿市,199886.0,613000.0,539000.0,485000.0,1
2790,465,2014,三重県,名張市,80545.0,583000.0,502000.0,460000.0,1
2791,465,2015,三重県,名張市,80469.0,583000.0,502000.0,460000.0,1
2792,465,2016,三重県,名張市,79926.0,553000.0,476000.0,437000.0,1
2793,465,2017,三重県,名張市,79263.0,553000.0,476000.0,437000.0,1
2794,465,2018,三重県,名張市,78871.0,583000.0,502000.0,460000.0,1
2795,465,2019,三重県,名張市,78381.0,553000.0,476000.0,437000.0,1
2796,466,2014,三重県,尾鷲市,19438.0,425000.0,353000.0,321000.0,1
2797,466,2015,三重県,尾鷲市,19118.0,425000.0,353000.0,321000.0,1
2798,466,2016,三重県,尾鷲市,18763.0,425000.0,353000.0,321000.0,1
2799,466,2017,三重県,尾鷲市,18351.0,425000.0,353000.0,321000.0,1
2800,466,2018,三重県,尾鷲市,17924.0,425000.0,353000.0,321000.0,1
2801,466,2019,三重県,尾鷲市,17576.0,425000.0,353000.0,321000.0,1
2802,467,2014,三重県,亀山市,48303.0,495000.0,420000.0,390000.0,1
2803,467,2015,三重県,亀山市,49790.0,495000.0,420000.0,390000.0,1
2804,467,2016,三重県,亀山市,49709.0,495000.0,420000.0,390000.0,1
2805,467,2017,三重県,亀山市,49935.0,495000.0,420000.0,390000.0,1
2806,467,2018,三重県,亀山市,49642.0,495000.0,420000.0,390000.0,1
2807,467,2019,三重県,亀山市,49718.0,495000.0,420000.0,390000.0,1
2808,468,2014,三重県,鳥羽市,20444.0,443000.0,375000.0,335000.0,1
2809,468,2015,三重県,鳥羽市,20266.0,443000.0,375000.0,335000.0,1
2810,468,2016,三重県,鳥羽市,19691.0,443000.0,375000.0,335000.0,1
2811,468,2017,三重県,鳥羽市,19239.0,443000.0,375000.0,335000.0,1
2812,468,2018,三重県,鳥羽市,18868.0,443000.0,375000.0,335000.0,1
2813,468,2019,三重県,鳥羽市,18514.0,443000.0,375000.0,335000.0,1
2814,469,2014,三重県,熊野市,18261.0,440000.0,370000.0,340000.0,1
2815,469,2015,三重県,熊野市,17973.0,440000.0,370000.0,340000.0,1
2816,469,2016,三重県,熊野市,17664.0,440000.0,370000.0,340000.0,1
2817,469,2017,三重県,熊野市,17419.0,440000.0,370000.0,340000.0,1
2818,469,2018,三重県,熊野市,17076.0,440000.0,370000.0,340000.0,1
2819,469,2019,三重県,熊野市,16690.0,440000.0,370000.0,340000.0,1
2820,470,2014,三重県,いなべ市,44857.0,495000.0,420000.0,390000.0,1
2821,470,2015,三重県,いなべ市,45965.0,495000.0,420000.0,390000.0,1
2822,470,2016,三重県,いなべ市,45758.0,495000.0,420000.0,390000.0,1
2823,470,2017,三重県,いなべ市,45630.0,495000.0,420000.0,390000.0,1
2824,470,2018,三重県,いなべ市,45646.0,495000.0,420000.0,390000.0,1
2825,470,2019,三重県,いなべ市,45713.0,495000.0,420000.0,390000.0,1
2826,471,2014,三重県,志摩市,53969.0,470000.0,399000.0,370000.0,1
2827,471,2015,三重県,志摩市,52943.0,470000.0,399000.0,370000.0,1
2828,471,2016,三重県,志摩市,52140.0,470000.0,399000.0,370000.0,1
2829,471,2017,三重県,志摩市,51200.0,470000.0,399000.0,370000.0,1
2830,471,2018,三重県,志摩市,50222.0,470000.0,399000.0,370000.0,1
2831,471,2019,三重県,志摩市,49295.0,470000.0,399000.0,370000.0,1
2832,472,2014,岐阜県,岐阜市,415520.0,770000.0,700000.0,650000.0,1
2833,472,2015,岐阜県,岐阜市,413995.0,770000.0,700000.0,650000.0,1
2834,472,2016,岐阜県,岐阜市,413111.0,770000.0,700000.0,650000.0,1
2835,472,2017,岐阜県,岐阜市,411554.0,770000.0,700000.0,650000.0,1
2836,472,2018,岐阜県,岐阜市,409900.0,770000.0,700000.0,650000.0,1
2837,472,2019,岐阜県,岐阜市,408804.0,770000.0,700000.0,650000.0,1
2838,473,2014,岐阜県,大垣市,162847.0,630000.0,579000.0,553000.0,1
2839,473,2015,岐阜県,大垣市,162395.0,630000.0,579000.0,553000.0,1
2840,473,2016,岐阜県,大垣市,162046.0,630000.0,579000.0,553000.0,1
2841,473,2017,岐阜県,大垣市,161926.0,630000.0,579000.0,553000.0,1
2842,473,2018,岐阜県,大垣市,161539.0,630000.0,579000.0,553000.0,1
2843,473,2019,岐阜県,大垣市,161310.0,630000.0,579000.0,553000.0,1
2844,474,2014,岐阜県,高山市,91044.0,488000.0,442000.0,416000.0,1
2845,474,2015,岐阜県,高山市,90747.0,488000.0,442000.0,416000.0,1
2846,474,2016,岐阜県,高山市,89901.0,488000.0,442000.0,416000.0,1
2847,474,2017,岐阜県,高山市,89193.0,488000.0,442000.0,416000.0,1
2848,474,2018,岐阜県,高山市,88473.0,488000.0,442000.0,416000.0,1
2849,474,2019,岐阜県,高山市,87570.0,488000.0,442000.0,416000.0,1
2850,475,2014,岐阜県,多治見市,112757.0,570000.0,520000.0,475000.0,1
2851,475,2015,岐阜県,多治見市,113419.0,580000.0,530000.0,482000.0,1
2852,475,2016,岐阜県,多治見市,112767.0,580000.0,530000.0,482000.0,1
2853,475,2017,岐阜県,多治見市,111793.0,580000.0,530000.0,482000.0,1
2854,475,2018,岐阜県,多治見市,111065.0,580000.0,530000.0,482000.0,1
2855,475,2019,岐阜県,多治見市,110290.0,584000.0,534000.0,486000.0,1
2856,476,2014,岐阜県,関市,89846.0,468000.0,437000.0,416000.0,1
2857,476,2015,岐阜県,関市,90863.0,468000.0,437000.0,416000.0,1
2858,476,2016,岐阜県,関市,90151.0,480000.0,440000.0,416000.0,1
2859,476,2017,岐阜県,関市,89430.0,480000.0,440000.0,416000.0,1
2860,476,2018,岐阜県,関市,89020.0,480000.0,440000.0,416000.0,1
2861,476,2019,岐阜県,関市,88266.0,480000.0,440000.0,416000.0,1
2862,477,2014,岐阜県,中津川市,80735.0,441000.0,398000.0,376000.0,1
2863,477,2015,岐阜県,中津川市,80872.0,441000.0,398000.0,376000.0,1
2864,477,2016,岐阜県,中津川市,80322.0,441000.0,398000.0,376000.0,1
2865,477,2017,岐阜県,中津川市,79631.0,441000.0,398000.0,376000.0,1
2866,477,2018,岐阜県,中津川市,78930.0,441000.0,398000.0,376000.0,1
2867,477,2019,岐阜県,中津川市,78299.0,441000.0,398000.0,376000.0,1
2868,478,2014,岐阜県,羽島市,67643.0,441750.0,413250.0,394250.0,1
2869,478,2015,岐阜県,羽島市,68620.0,441750.0,413250.0,394250.0,1
2870,478,2016,岐阜県,羽島市,68381.0,441750.0,413250.0,394250.0,1
2871,478,2017,岐阜県,羽島市,68169.0,441750.0,413250.0,394250.0,1
2872,478,2018,岐阜県,羽島市,67909.0,441750.0,413250.0,394250.0,1
2873,478,2019,岐阜県,羽島市,67753.0,441750.0,413250.0,394250.0,1
2874,479,2014,岐阜県,美濃市,21640.0,378100.0,335825.0,315400.0,1
2875,479,2015,岐阜県,美濃市,21652.0,386000.0,342000.0,322000.0,1
2876,479,2016,岐阜県,美濃市,21343.0,386000.0,342000.0,322000.0,1
2877,479,2017,岐阜県,美濃市,21051.0,386000.0,342000.0,322000.0,1
2878,479,2018,岐阜県,美濃市,20749.0,386000.0,342000.0,322000.0,1
2879,479,2019,岐阜県,美濃市,20458.0,398000.0,353500.0,332000.0,1
2880,480,2014,岐阜県,美濃加茂市,51444.0,434000.0,381500.0,362000.0,1
2881,480,2015,岐阜県,美濃加茂市,55799.0,434000.0,381500.0,362000.0,1
2882,480,2016,岐阜県,美濃加茂市,56278.0,434000.0,381500.0,362000.0,1
2883,480,2017,岐阜県,美濃加茂市,56688.0,434000.0,381500.0,362000.0,1
2884,480,2018,岐阜県,美濃加茂市,56972.0,434000.0,381500.0,362000.0,1
2885,480,2019,岐阜県,美濃加茂市,57323.0,434000.0,381500.0,362000.0,1
2886,481,2014,岐阜県,瑞浪市,38505.0,430000.0,390000.0,375000.0,1
2887,481,2015,岐阜県,瑞浪市,38964.0,430000.0,390000.0,375000.0,1
2888,481,2016,岐阜県,瑞浪市,38426.0,430000.0,390000.0,375000.0,1
2889,481,2017,岐阜県,瑞浪市,37976.0,430000.0,390000.0,375000.0,1
2890,481,2018,岐阜県,瑞浪市,37705.0,430000.0,390000.0,375000.0,1
2891,481,2019,岐阜県,瑞浪市,37240.0,430000.0,390000.0,375000.0,1
2892,482,2014,岐阜県,恵那市,52494.0,404000.0,362000.0,342000.0,1
2893,482,2015,岐阜県,恵那市,52339.0,404000.0,362000.0,342000.0,1
2894,482,2016,岐阜県,恵那市,51662.0,424000.0,382000.0,362000.0,1
2895,482,2017,岐阜県,恵那市,50934.0,424000.0,382000.0,362000.0,1
2896,482,2018,岐阜県,恵那市,50463.0,424000.0,382000.0,362000.0,1
2897,482,2019,岐阜県,恵那市,49821.0,424000.0,382000.0,362000.0,1
2898,483,2014,岐阜県,土岐市,58884.0,464000.0,428000.0,393000.0,1
2899,483,2015,岐阜県,土岐市,59867.0,464000.0,428000.0,393000.0,1
2900,483,2016,岐阜県,土岐市,59479.0,464000.0,428000.0,393000.0,1
2901,483,2017,岐阜県,土岐市,59026.0,464000.0,428000.0,393000.0,1
2902,483,2018,岐阜県,土岐市,58567.0,464000.0,428000.0,393000.0,1
2903,483,2019,岐阜県,土岐市,58567.0,464000.0,428000.0,393000.0,1
2904,484,2014,岐阜県,各務原市,145699.0,570000.0,520000.0,485000.0,1
2905,484,2015,岐阜県,各務原市,148409.0,570000.0,520000.0,485000.0,1
2906,484,2016,岐阜県,各務原市,148593.0,570000.0,520000.0,485000.0,1
2907,484,2017,岐阜県,各務原市,148081.0,570000.0,520000.0,485000.0,1
2908,484,2018,岐阜県,各務原市,148225.0,570000.0,520000.0,485000.0,1
2909,484,2019,岐阜県,各務原市,147651.0,570000.0,520000.0,485000.0,1
2910,485,2014,岐阜県,可児市,95583.0,480000.0,425000.0,400000.0,1
2911,485,2015,岐阜県,可児市,101125.0,480000.0,425000.0,400000.0,1
2912,485,2016,岐阜県,可児市,101500.0,480000.0,425000.0,400000.0,1
2913,485,2017,岐阜県,可児市,101556.0,480000.0,425000.0,400000.0,1
2914,485,2018,岐阜県,可児市,102143.0,480000.0,425000.0,400000.0,1
2915,485,2019,岐阜県,可児市,102313.0,480000.0,425000.0,400000.0,1
2916,486,2014,岐阜県,山県市,28100.0,353000.0,315000.0,295000.0,1
2917,486,2015,岐阜県,山県市,28300.0,353000.0,315000.0,295000.0,1
2918,486,2016,岐阜県,山県市,27953.0,353000.0,315000.0,295000.0,1
2919,486,2017,岐阜県,山県市,27664.0,353000.0,315000.0,295000.0,1
2920,486,2018,岐阜県,山県市,27356.0,353000.0,315000.0,295000.0,1
2921,486,2019,岐阜県,山県市,26971.0,353000.0,315000.0,295000.0,1
2922,487,2014,岐阜県,瑞穂市,51434.0,350000.0,300000.0,280000.0,1
2923,487,2015,岐阜県,瑞穂市,53570.0,350000.0,300000.0,280000.0,1
2924,487,2016,岐阜県,瑞穂市,53974.0,350000.0,300000.0,280000.0,1
2925,487,2017,岐阜県,瑞穂市,54285.0,385000.0,330000.0,308000.0,1
2926,487,2018,岐阜県,瑞穂市,54675.0,385000.0,330000.0,308000.0,1
2927,487,2019,岐阜県,瑞穂市,55047.0,385000.0,330000.0,308000.0,1
2928,488,2014,岐阜県,飛騨市,25785.0,370000.0,300000.0,270000.0,1
2929,488,2015,岐阜県,飛騨市,25561.0,370000.0,300000.0,270000.0,1
2930,488,2016,岐阜県,飛驒市,25131.0,370000.0,300000.0,270000.0,1
2931,488,2017,岐阜県,飛騨市,24702.0,370000.0,300000.0,270000.0,1
2932,488,2018,岐阜県,飛騨市,24269.0,370000.0,300000.0,270000.0,1
2933,488,2019,岐阜県,飛驒市,23745.0,370000.0,300000.0,270000.0,1
2934,489,2014,岐阜県,本巣市,34986.0,350000.0,300000.0,270000.0,1
2935,489,2015,岐阜県,本巣市,35175.0,350000.0,300000.0,270000.0,1
2936,489,2016,岐阜県,本巣市,34960.0,350000.0,300000.0,270000.0,1
2937,489,2017,岐阜県,本巣市,34586.0,370000.0,320000.0,300000.0,1
2938,489,2018,岐阜県,本巣市,34412.0,370000.0,320000.0,300000.0,1
2939,489,2019,岐阜県,本巣市,34189.0,370000.0,320000.0,300000.0,1
2940,490,2014,岐阜県,郡上市,44109.0,390000.0,340000.0,310000.0,1
2941,490,2015,岐阜県,郡上市,43934.0,390000.0,340000.0,310000.0,1
2942,490,2016,岐阜県,郡上市,43299.0,390000.0,340000.0,310000.0,1
2943,490,2017,岐阜県,郡上市,42676.0,390000.0,340000.0,310000.0,1
2944,490,2018,岐阜県,郡上市,41942.0,390000.0,340000.0,310000.0,1
2945,490,2019,岐阜県,郡上市,41258.0,390000.0,340000.0,310000.0,1
2946,491,2014,岐阜県,下呂市,34643.0,370000.0,300000.0,270000.0,1
2947,491,2015,岐阜県,下呂市,34347.0,370000.0,300000.0,270000.0,1
2948,491,2016,岐阜県,下呂市,33803.0,370000.0,300000.0,270000.0,1
2949,491,2017,岐阜県,下呂市,33229.0,370000.0,300000.0,270000.0,1
2950,491,2018,岐阜県,下呂市,32573.0,370000.0,300000.0,270000.0,1
2951,491,2019,岐阜県,下呂市,32006.0,370000.0,300000.0,270000.0,1
2952,492,2014,岐阜県,海津市,36362.0,343000.0,314000.0,294000.0,1
2953,492,2015,岐阜県,海津市,36309.0,343000.0,314000.0,294000.0,1
2954,492,2016,岐阜県,海津市,35695.0,343000.0,314000.0,294000.0,1
2955,492,2017,岐阜県,海津市,35179.0,343000.0,314000.0,294000.0,1
2956,492,2018,岐阜県,海津市,34680.0,343000.0,314000.0,294000.0,1
2957,492,2019,岐阜県,海津市,34260.0,343000.0,314000.0,294000.0,1
2958,493,2014,大阪府,大阪市,2553637.0,960000.0,848000.0,776000.0,1
2959,493,2015,大阪府,大阪市,2681555.0,950000.0,844000.0,774000.0,1
2960,493,2016,大阪府,大阪市,2691425.0,950000.0,844000.0,774000.0,1
2961,493,2017,大阪府,大阪市,2714818.0,950000.0,844000.0,774000.0,1
2962,493,2018,大阪府,大阪市,2727255.0,950000.0,844000.0,774000.0,1
2963,493,2019,大阪府,大阪市,2743735.0,950000.0,844000.0,774000.0,1
2964,494,2014,大阪府,堺市,839624.0,902500.0,807500.0,741000.0,1
2965,494,2015,大阪府,堺市,845960.0,950000.0,850000.0,780000.0,1
2966,494,2016,大阪府,堺市,844030.0,950000.0,850000.0,780000.0,1
2967,494,2017,大阪府,堺市,840622.0,950000.0,850000.0,780000.0,1
2968,494,2018,大阪府,堺市,837773.0,950000.0,850000.0,780000.0,1
2969,494,2019,大阪府,堺市,834787.0,950000.0,850000.0,780000.0,1
2970,495,2014,大阪府,岸和田市,198304.0,660000.0,630000.0,600000.0,1
2971,495,2015,大阪府,岸和田市,199214.0,660000.0,630000.0,600000.0,1
2972,495,2016,大阪府,岸和田市,198017.0,660000.0,630000.0,600000.0,1
2973,495,2017,大阪府,岸和田市,196871.0,660000.0,630000.0,600000.0,1
2974,495,2018,大阪府,岸和田市,195350.0,594000.0,567000.0,540000.0,1
2975,495,2019,大阪府,岸和田市,194162.0,660000.0,630000.0,600000.0,1
2976,496,2014,大阪府,豊中市,401007.0,730000.0,690000.0,635000.0,1
2977,496,2015,大阪府,豊中市,403030.0,730000.0,690000.0,635000.0,1
2978,496,2016,大阪府,豊中市,403991.0,730000.0,690000.0,635000.0,1
2979,496,2017,大阪府,豊中市,405974.0,730000.0,690000.0,635000.0,1
2980,496,2018,大阪府,豊中市,406593.0,730000.0,690000.0,635000.0,1
2981,496,2019,大阪府,豊中市,408464.0,730000.0,690000.0,635000.0,1
2982,497,2014,大阪府,東大阪市,482165.0,800000.0,740000.0,700000.0,1
2983,497,2015,大阪府,東大阪市,501111.0,800000.0,740000.0,700000.0,1
2984,497,2016,大阪府,東大阪市,493922.0,800000.0,740000.0,700000.0,1
2985,497,2017,大阪府,東大阪市,497657.0,800000.0,740000.0,700000.0,1
2986,497,2018,大阪府,東大阪市,495935.0,800000.0,740000.0,700000.0,1
2987,497,2019,大阪府,東大阪市,488618.0,800000.0,740000.0,700000.0,1
2988,498,2014,大阪府,池田市,101244.0,700000.0,640000.0,600000.0,1
2989,498,2015,大阪府,池田市,102671.0,700000.0,640000.0,600000.0,1
2990,498,2016,大阪府,池田市,103077.0,700000.0,640000.0,600000.0,1
2991,498,2017,大阪府,池田市,103556.0,700000.0,640000.0,600000.0,1
2992,498,2018,大阪府,池田市,103655.0,700000.0,640000.0,600000.0,1
2993,498,2019,大阪府,池田市,103613.0,700000.0,640000.0,600000.0,1
2994,499,2014,大阪府,吹田市,362663.0,666000.0,630000.0,585000.0,1
2995,499,2015,大阪府,吹田市,367068.0,740000.0,700000.0,650000.0,1
2996,499,2016,大阪府,吹田市,369898.0,740000.0,700000.0,650000.0,1
2997,499,2017,大阪府,吹田市,370583.0,740000.0,700000.0,650000.0,1
2998,499,2018,大阪府,吹田市,371715.0,740000.0,700000.0,650000.0,1
2999,499,2019,大阪府,吹田市,373557.0,740000.0,700000.0,650000.0,1
3000,500,2014,大阪府,泉大津市,75021.0,579500.0,551000.0,522500.0,1
3001,500,2015,大阪府,泉大津市,75882.0,610000.0,580000.0,550000.0,1
3002,500,2016,大阪府,泉大津市,75549.0,610000.0,580000.0,550000.0,1
3003,500,2017,大阪府,泉大津市,75238.0,610000.0,580000.0,550000.0,1
3004,500,2018,大阪府,泉大津市,74797.0,610000.0,580000.0,550000.0,1
3005,500,2019,大阪府,泉大津市,74574.0,610000.0,580000.0,550000.0,1
3006,501,2014,大阪府,高槻市,355515.0,750000.0,710000.0,660000.0,1
3007,501,2015,大阪府,高槻市,355209.0,750000.0,710000.0,660000.0,1
3008,501,2016,大阪府,高槻市,354216.0,750000.0,710000.0,660000.0,1
3009,501,2017,大阪府,高槻市,353563.0,750000.0,710000.0,660000.0,1
3010,501,2018,大阪府,高槻市,352496.0,750000.0,710000.0,660000.0,1
3011,501,2019,大阪府,高槻市,351503.0,750000.0,710000.0,660000.0,1
3012,502,2014,大阪府,貝塚市,89290.0,620000.0,590000.0,550000.0,1
3013,502,2015,大阪府,貝塚市,89212.0,620000.0,590000.0,550000.0,1
3014,502,2016,大阪府,貝塚市,88813.0,620000.0,590000.0,550000.0,1
3015,502,2017,大阪府,貝塚市,87936.0,620000.0,590000.0,550000.0,1
3016,502,2018,大阪府,貝塚市,86974.0,589000.0,561000.0,523000.0,1
3017,502,2019,大阪府,貝塚市,86276.0,589000.0,561000.0,523000.0,1
3018,503,2014,大阪府,守口市,142669.0,702000.0,666000.0,612000.0,1
3019,503,2015,大阪府,守口市,144615.0,702000.0,666000.0,612000.0,1
3020,503,2016,大阪府,守口市,143983.0,702000.0,666000.0,612000.0,1
3021,503,2017,大阪府,守口市,144102.0,702000.0,666000.0,612000.0,1
3022,503,2018,大阪府,守口市,143458.0,702000.0,666000.0,612000.0,1
3023,503,2019,大阪府,守口市,143884.0,702000.0,666000.0,612000.0,1
3024,504,2014,大阪府,枚方市,403713.0,720000.0,683300.0,628800.0,1
3025,504,2015,大阪府,枚方市,406133.0,720000.0,683300.0,628800.0,1
3026,504,2016,大阪府,枚方市,404963.0,720000.0,683300.0,628800.0,1
3027,504,2017,大阪府,枚方市,403989.0,720000.0,683300.0,628800.0,1
3028,504,2018,大阪府,枚方市,402579.0,720000.0,683300.0,628800.0,1
3029,504,2019,大阪府,枚方市,401320.0,720000.0,683300.0,628800.0,1
3030,505,2014,大阪府,茨木市,278782.0,758000.0,708000.0,664000.0,1
3031,505,2015,大阪府,茨木市,279395.0,758000.0,708000.0,664000.0,1
3032,505,2016,大阪府,茨木市,280601.0,758000.0,708000.0,664000.0,1
3033,505,2017,大阪府,茨木市,281675.0,758000.0,708000.0,664000.0,1
3034,505,2018,大阪府,茨木市,282018.0,758000.0,708000.0,664000.0,1
3035,505,2019,大阪府,茨木市,282362.0,758000.0,708000.0,664000.0,1
3036,506,2014,大阪府,八尾市,262901.0,700000.0,650000.0,610000.0,1
3037,506,2015,大阪府,八尾市,268965.0,700000.0,650000.0,610000.0,1
3038,506,2016,大阪府,八尾市,268457.0,700000.0,650000.0,610000.0,1
3039,506,2017,大阪府,八尾市,267642.0,700000.0,650000.0,610000.0,1
3040,506,2018,大阪府,八尾市,266943.0,700000.0,650000.0,610000.0,1
3041,506,2019,大阪府,八尾市,266349.0,700000.0,650000.0,610000.0,1
3042,507,2014,大阪府,泉佐野市,100292.0,496000.0,464000.0,440000.0,1
3043,507,2015,大阪府,泉佐野市,101035.0,558000.0,522000.0,495000.0,1
3044,507,2016,大阪府,泉佐野市,100813.0,558000.0,522000.0,495000.0,1
3045,507,2017,大阪府,泉佐野市,100739.0,558000.0,522000.0,495000.0,1
3046,507,2018,大阪府,泉佐野市,100702.0,558000.0,522000.0,495000.0,1
3047,507,2019,大阪府,泉佐野市,100420.0,558000.0,522000.0,495000.0,1
