,prefecture,municipality,keijyo_syusi_ratio,jissitsu_kousaihi_ratio,kisaiseigen_ratio,zaiseiryoku_index,laspeyres_index,year,syorai_hutan_ratio,muni_code,laspeyres_reference
3616,鹿児島県,中種子町,99.6,19.9,16.1,0.22,95.5,2006,,,
3617,鹿児島県,南種子町,91.5,13.5,9.7,0.3,97.8,2006,,,
3618,鹿児島県,上屋久町,94.1,13.1,10.1,0.24,97.4,2006,,,
3619,鹿児島県,屋久町,98.6,22.3,13.9,0.23,96.2,2006,,,
3620,鹿児島県,大和村,105.7,21.5,19.7,0.08,90.9,2006,,,
3621,鹿児島県,宇検村,101.7,21.9,19.3,0.11,91.4,2006,,,
3622,鹿児島県,瀬戸内町,98.2,21.3,20.1,0.16,88,2006,,,
3623,鹿児島県,龍郷町,93.9,17.1,13.8,0.18,93.4,2006,,,
3624,鹿児島県,喜界町,86.5,11.8,12.7,0.18,91,2006,,,
3625,鹿児島県,徳之島町,92.7,19.3,15.5,0.25,85.9,2006,,,
3626,鹿児島県,天城町,106,19.8,17.1,0.17,89.4,2006,,,
3627,鹿児島県,伊仙町,91.7,17.2,13.3,0.14,85.5,2006,,,
3628,鹿児島県,和泊町,90.8,17.3,8.4,0.19,86.3,2006,,,
3629,鹿児島県,知名町,99.3,21.5,16,0.18,89,2006,,,
3630,鹿児島県,与論町,96.5,16.9,15.3,0.16,82.7,2006,,,
3631,沖縄県,那覇市,88.8,14.7,13.7,0.75,97.4,2006,,,
3632,沖縄県,宜野湾市,85.1,13,12.1,0.63,94,2006,,,
3633,沖縄県,石垣市,93.1,17.3,15.6,0.39,91.2,2006,,,
3634,沖縄県,浦添市,88.3,11,10.5,0.73,97.1,2006,,,
3635,沖縄県,名護市,93.1,14.7,13.6,0.47,93.5,2006,,,
3636,沖縄県,糸満市,99,18,13.4,0.42,96.9,2006,,,
3637,沖縄県,沖縄市,89,13,11.7,0.52,94.6,2006,,,
3638,沖縄県,豊見城市,89.5,15.5,10,0.5,95.5,2006,,,
3639,沖縄県,うるま市,93.3,12.2,10,0.47,93.6,2006,,,
3640,沖縄県,宮古島市,93,13.9,13.1,0.3,89.2,2006,,,
3641,沖縄県,南城市,88.1,12.2,11,0.33,95.7,2006,,,
3642,沖縄県,国頭村,86.9,17,12.4,0.25,91.1,2006,,,
3643,沖縄県,大宜味村,88.9,16,11.1,0.15,93.7,2006,,,
3644,沖縄県,東村,87.2,7,4.7,0.19,84.3,2006,,,
3645,沖縄県,今帰仁村,89.9,13,10.4,0.21,92,2006,,,
3646,沖縄県,本部町,92.1,15,12.8,0.28,88,2006,,,
3647,沖縄県,恩納村,79.6,10.4,6.5,0.57,92.8,2006,,,
3648,沖縄県,宜野座村,85.4,12.8,9,0.34,94.6,2006,,,
3649,沖縄県,金武町,74,5.1,4.1,0.31,93.8,2006,,,
3650,沖縄県,伊江村,86.7,10.9,10.9,0.18,85.9,2006,,,
3651,沖縄県,読谷村,82.9,9.9,6.9,0.48,99.2,2006,,,
3652,沖縄県,嘉手納町,78.3,6.4,3.6,0.42,95.1,2006,,,
3653,沖縄県,北谷町,87.7,13.9,12.2,0.57,98.7,2006,,,
3654,沖縄県,北中城村,81.3,9.6,7.4,0.49,91.3,2006,,,
3655,沖縄県,中城村,91.3,10.4,7.8,0.47,95.1,2006,,,
3656,沖縄県,西原町,88,10.4,9.4,0.63,96.8,2006,,,
3657,沖縄県,与那原町,89.3,12.1,10.9,0.41,97.8,2006,,,
3658,沖縄県,南風原町,86.6,13.8,11.6,0.59,98.1,2006,,,
3659,沖縄県,渡嘉敷村,89.1,20,12.3,0.11,84.6,2006,,,
3660,沖縄県,座間味村,94.9,30.7,18.9,0.12,81.5,2006,,,
3661,沖縄県,粟国村,98.9,16,13.3,0.11,83,2006,,,
3662,沖縄県,渡名喜村,126.7,11.3,9.2,0.08,84.7,2006,,,
3663,沖縄県,南大東村,98.2,22.6,20.1,0.16,87.1,2006,,,
3664,沖縄県,北大東村,106.5,22.7,17.7,0.12,83.9,2006,,,
3665,沖縄県,伊平屋村,96.4,29.3,23.7,0.11,83.7,2006,,,
3666,沖縄県,伊是名村,105.7,24.1,20.6,0.11,87.7,2006,,,
3667,沖縄県,久米島町,95.5,16.3,13.3,0.23,87.5,2006,,,
3668,沖縄県,八重瀬町,93.9,13,11.9,0.34,95.9,2006,,,
3669,沖縄県,多良間村,87.6,19,17.3,0.14,79.6,2006,,,
3670,沖縄県,竹富町,87.7,10.7,7,0.21,88.8,2006,,,
