,ori_id,level_1,start_date,end_date,ele_ID,prefecture_x,municipality_x,ymd,year,month,day,kokuji_dt,time_pm,pres_pm,nendo,kokuji_f1,ele_dt,ele_1y,ele_2y,ele_3y,count_jyorei,salary_am_kokuji,salary_ch_kokuji,salary_vc_kokuji,salary_mayor_kokuji,salary_vice_mayor_kokuji,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai,pref_muni,municipality,salary_mayor_f1,salary_am_f1,mayor_apply_f1,am_apply_f1,am_apply_f1_dt,may_apply_f1_dt,salary_am_start,nendo_start,salary_mayor_start
876,810,ele_3y,2010-04-22,2011-04-19,北海道雨竜町議会議員選挙（2007年04月22日投票）,北海道,雨竜町,20070422.0,2010,4.0,22.0,2007-04-17,北海道雨竜町,北海道雨竜町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1750.0,2630.0,2090.0,7450.0,6340.0,雨竜町,北海道,1,2010,20100401,51.0,44.2,3525.0,10893.0,43.0,44.8,3556.0,11005.0,雨竜町,168756.0,149744.0,137298.0,1.0,1.0,7450.0,6340.0,2630.0,2090.0,1750.0,5750.0,17.12.1,15.4.1,17.12.1,Ⅰ−０,北海道雨竜町,雨竜町,8280.0,1750.0,23.4.1,15.4.1,2003-04-01,2011-04-01,1750.0,2010-04-01,7450.0
877,811,ele_2y,2009-04-22,2010-04-22,千葉県長南町議会議員選挙（2007年04月22日投票）,千葉県,長南町,20070422.0,2009,4.0,22.0,2007-04-17,千葉県長南町,千葉県長南町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2130.0,2840.0,2370.0,7400.0,6190.0,長南町,千葉県,12,2009,20090401,144.0,44.3,3101.0,9900.0,94.0,44.8,3225.0,10366.0,長南町,155700.0,144500.0,135600.0,2.0,10.0,7880.0,6390.0,2840.0,2370.0,2130.0,5770.0,7.4.1,19.4.17,7.4.1,Ⅱ−２,千葉県長南町,長南町,7880.0,2130.0,7.4.1,19.4.17,2007-04-17,1995-04-01,2130.0,2009-04-01,7880.0
878,811,ele_3y,2010-04-22,2011-04-19,千葉県長南町議会議員選挙（2007年04月22日投票）,千葉県,長南町,20070422.0,2010,4.0,22.0,2007-04-17,千葉県長南町,千葉県長南町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2130.0,2840.0,2370.0,7400.0,6190.0,長南町,千葉県,12,2010,20100401,140.0,43.5,3036.0,9114.0,92.0,43.6,3135.0,9614.0,長南町,172200.0,149800.0,140100.0,4.0,11.0,7880.0,6390.0,2840.0,2370.0,2130.0,5770.0,7.4.1,19.4.17,7.4.1,Ⅱ−２,千葉県長南町,長南町,7880.0,2130.0,7.4.1,19.4.17,2007-04-17,1995-04-01,2130.0,2010-04-01,7880.0
879,812,ele_2y,2009-04-22,2010-04-22,北海道鹿追町議会議員選挙（2007年04月22日投票）,北海道,鹿追町,20070422.0,2009,4.0,22.0,2007-04-17,北海道鹿追町,北海道鹿追町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1830.0,2900.0,2270.0,7500.0,6200.0,鹿追町,北海道,1,2009,20090401,147.0,44.8,3565.0,12199.0,90.0,44.6,3454.0,11898.0,鹿追町,172200.0,152800.0,140100.0,4.0,8.0,7500.0,6200.0,2900.0,2270.0,1830.0,5600.0,17.4.1,17.4.1,17.4.1,Ⅱ−０,北海道鹿追町,鹿追町,7500.0,1830.0,17.4.1,17.4.1,2005-04-01,2005-04-01,1830.0,2009-04-01,7500.0
880,812,ele_3y,2010-04-22,2011-04-19,北海道鹿追町議会議員選挙（2007年04月22日投票）,北海道,鹿追町,20070422.0,2010,4.0,22.0,2007-04-17,北海道鹿追町,北海道鹿追町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1830.0,2900.0,2270.0,7500.0,6200.0,鹿追町,北海道,1,2010,20100401,147.0,45.3,3545.0,11203.0,91.0,45.0,3417.0,10846.0,鹿追町,172200.0,152800.0,140100.0,5.0,4.0,7500.0,6200.0,2900.0,2270.0,1830.0,5600.0,17.4.1,17.4.1,17.4.1,Ⅱ−０,北海道鹿追町,鹿追町,7500.0,1830.0,17.4.1,17.4.1,2005-04-01,2005-04-01,1830.0,2010-04-01,7500.0
881,813,ele_2y,2009-04-22,2010-04-22,青森県佐井村議会議員選挙（2007年04月22日投票）,青森県,佐井村,20070422.0,2009,4.0,22.0,2007-04-17,青森県佐井村,青森県佐井村,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2140.0,2690.0,2240.0,5180.0,4656.0,佐井村,青森県,2,2009,20090401,55.0,42.8,3101.0,9078.0,42.0,42.8,3115.0,9169.0,佐井村,168756.0,149744.0,137298.0,1.0,,5180.0,4656.0,2421.0,2016.0,1926.0,4400.0,21.4.1,21.4.1,21.4.1,Ⅰ−０,青森県佐井村,佐井村,5180.0,1926.0,17.4.1,17.4.1,2005-04-01,2005-04-01,1926.0,2009-04-01,5180.0
882,813,ele_3y,2010-04-22,2011-04-19,青森県佐井村議会議員選挙（2007年04月22日投票）,青森県,佐井村,20070422.0,2010,4.0,22.0,2007-04-17,青森県佐井村,青森県佐井村,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2140.0,2690.0,2240.0,5180.0,4656.0,佐井村,青森県,2,2010,20100401,49.0,42.7,3088.0,8283.0,40.0,42.6,3112.0,8324.0,佐井村,168756.0,149744.0,137298.0,1.0,6.0,5180.0,4656.0,2421.0,2016.0,1926.0,4400.0,17.4.1,17.4.1,17.4.1,Ⅰ−０,青森県佐井村,佐井村,5180.0,1926.0,17.4.1,17.4.1,2005-04-01,2005-04-01,1926.0,2010-04-01,5180.0
883,814,ele_2y,2009-04-22,2010-04-22,北海道今金町議会議員選挙（2007年04月22日投票）,北海道,今金町,20070422.0,2009,4.0,22.0,2007-04-17,北海道今金町,北海道今金町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1700.0,2390.0,2000.0,7400.0,6210.0,今金町,北海道,1,2009,20090401,166.0,42.3,3263.0,10724.0,67.0,40.4,3095.0,10582.0,今金町,172200.0,152800.0,140100.0,5.0,8.0,7400.0,6210.0,2390.0,2000.0,1700.0,5770.0,17.4.1,17.4.1,17.4.1,Ⅱ−０,北海道今金町,今金町,7400.0,1700.0,17.4.1,17.4.1,2005-04-01,2005-04-01,1700.0,2009-04-01,7400.0
884,814,ele_3y,2010-04-22,2011-04-19,北海道今金町議会議員選挙（2007年04月22日投票）,北海道,今金町,20070422.0,2010,4.0,22.0,2007-04-17,北海道今金町,北海道今金町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1700.0,2390.0,2000.0,7400.0,6210.0,今金町,北海道,1,2010,20100401,162.0,42.3,3241.0,9631.0,67.0,40.7,3075.0,9584.0,今金町,172200.0,152800.0,140100.0,5.0,11.0,7400.0,6210.0,2390.0,2000.0,1700.0,5770.0,17.4.1,17.4.1,17.4.1,Ⅱ−０,北海道今金町,今金町,7400.0,1700.0,17.4.1,17.4.1,2005-04-01,2005-04-01,1700.0,2010-04-01,7400.0
885,815,ele_2y,2009-04-22,2010-04-22,岩手県山田町議会議員選挙（2007年04月22日投票）,岩手県,山田町,20070422.0,2009,4.0,22.0,2007-04-17,岩手県山田町,岩手県山田町,2009,2011-09-06,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2160.0,2800.0,2310.0,7050.0,5670.0,山田町,岩手県,3,2009,20090401,192.0,44.6,3318.0,11220.0,132.0,44.5,3325.0,11445.0,山田町,172200.0,152800.0,140100.0,7.0,15.0,7050.0,5670.0,2800.0,2310.0,2160.0,5500.0,19.4.1,19.4.1,19.4.1,Ⅳ−０,岩手県山田町,山田町,7050.0,2160.0,19.4.1,19.4.1,2007-04-01,2007-04-01,2160.0,2009-04-01,7050.0
886,815,ele_3y,2010-04-22,2011-04-22,岩手県山田町議会議員選挙（2007年04月22日投票）,岩手県,山田町,20070422.0,2010,4.0,22.0,2007-04-17,岩手県山田町,岩手県山田町,2010,2011-09-06,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2160.0,2800.0,2310.0,7050.0,5670.0,山田町,岩手県,3,2010,20100401,184.0,44.2,3254.0,9890.0,126.0,44.2,3262.0,9927.0,山田町,172200.0,152800.0,140100.0,7.0,13.0,7050.0,5670.0,2800.0,2310.0,2160.0,5500.0,19.4.1,19.4.1,19.4.1,Ⅳ−０,岩手県山田町,山田町,7050.0,2160.0,19.4.1,19.4.1,2007-04-01,2007-04-01,2160.0,2010-04-01,7050.0
887,816,ele_2y,2009-04-22,2010-04-22,北海道美幌町議会議員選挙（2007年04月22日投票）,北海道,美幌町,20070422.0,2009,4.0,22.0,2007-04-17,北海道美幌町,北海道美幌町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2370.0,3200.0,2600.0,7480.0,6540.0,美幌町,北海道,1,2009,20090401,276.0,42.8,3339.0,10993.0,147.0,44.4,3460.0,11617.0,美幌町,172200.0,152800.0,140100.0,7.0,20.0,7480.0,6532.0,3200.0,2600.0,2370.0,5658.0,19.7.1,8.12.1,19.7.1,Ⅴ−２,北海道美幌町,美幌町,7480.0,2370.0,19.7.1,8.12.1,1996-12-01,2007-07-01,2370.0,2009-04-01,7480.0
888,816,ele_3y,2010-04-22,2011-04-19,北海道美幌町議会議員選挙（2007年04月22日投票）,北海道,美幌町,20070422.0,2010,4.0,22.0,2007-04-17,北海道美幌町,北海道美幌町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2370.0,3200.0,2600.0,7480.0,6540.0,美幌町,北海道,1,2010,20100401,265.0,42.7,3332.0,9970.0,142.0,43.5,3362.0,10551.0,美幌町,172200.0,152800.0,140100.0,14.0,21.0,7480.0,6532.0,3200.0,2600.0,2370.0,5658.0,19.7.1,8.12.1,19.7.1,Ⅴ−２,北海道美幌町,美幌町,7480.0,2370.0,19.7.1,8.12.1,1996-12-01,2007-07-01,2370.0,2010-04-01,7480.0
889,817,ele_2y,2009-04-22,2010-04-22,岩手県矢巾町議会議員選挙（2007年04月22日投票）,岩手県,矢巾町,20070422.0,2009,4.0,22.0,2007-04-17,岩手県矢巾町,岩手県矢巾町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2400.0,3230.0,2580.0,7700.0,5990.0,矢巾町,岩手県,3,2009,20090401,180.0,43.2,3113.0,10103.0,111.0,44.3,3237.0,10634.0,矢巾町,172200.0,149800.0,140100.0,3.0,5.0,7700.0,5990.0,3230.0,2580.0,2400.0,5120.0,16.4.1,16.4.1,16.4.1,Ⅴ−２,岩手県矢巾町,矢巾町,7700.0,2400.0,16.4.1,16.4.1,2004-04-01,2004-04-01,2400.0,2009-04-01,7700.0
890,817,ele_3y,2010-04-22,2011-04-19,岩手県矢巾町議会議員選挙（2007年04月22日投票）,岩手県,矢巾町,20070422.0,2010,4.0,22.0,2007-04-17,岩手県矢巾町,岩手県矢巾町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2400.0,3230.0,2580.0,7700.0,5990.0,矢巾町,岩手県,3,2010,20100401,179.0,43.4,3111.0,9179.0,111.0,44.9,3250.0,9641.0,矢巾町,172200.0,149800.0,140100.0,3.0,4.0,7700.0,5990.0,3230.0,2580.0,2400.0,5120.0,16.4.1,16.4.1,16.4.1,Ⅴ−２,岩手県矢巾町,矢巾町,7700.0,2400.0,16.4.1,16.4.1,2004-04-01,2004-04-01,2400.0,2010-04-01,7700.0
891,818,ele_2y,2009-04-22,2010-04-22,北海道美深町議会議員選挙（2007年04月22日投票）,北海道,美深町,20070422.0,2009,4.0,22.0,2007-04-17,北海道美深町,北海道美深町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1850.0,2730.0,2210.0,7950.0,6480.0,美深町,北海道,1,2009,20090401,107.0,40.5,3057.0,9788.0,79.0,40.1,3070.0,9854.0,美深町,172200.0,152800.0,140100.0,4.0,4.0,7300.0,6000.0,2500.0,2000.0,1750.0,5600.0,20.4.1,20.4.1,20.4.1,Ⅱ−０,北海道美深町,美深町,7300.0,1750.0,20.4.1,20.4.1,2008-04-01,2008-04-01,1750.0,2009-04-01,7300.0
892,818,ele_3y,2010-04-22,2011-04-19,北海道美深町議会議員選挙（2007年04月22日投票）,北海道,美深町,20070422.0,2010,4.0,22.0,2007-04-17,北海道美深町,北海道美深町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1850.0,2730.0,2210.0,7950.0,6480.0,美深町,北海道,1,2010,20100401,107.0,40.4,3033.0,8960.0,78.0,40.0,3053.0,9161.0,美深町,172200.0,152800.0,140100.0,3.0,5.0,7300.0,6000.0,2500.0,2000.0,1750.0,5600.0,20.4.1,20.4.1,20.4.1,Ⅱ−０,北海道美深町,美深町,7300.0,1750.0,20.4.1,20.4.1,2008-04-01,2008-04-01,1750.0,2010-04-01,7300.0
893,819,ele_2y,2009-04-22,2010-04-22,岩手県軽米町議会議員選挙（2007年04月22日投票）,岩手県,軽米町,20070422.0,2009,4.0,22.0,2007-04-17,岩手県軽米町,岩手県軽米町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2010.0,2700.0,2250.0,6491.0,5330.0,軽米町,岩手県,3,2009,20090401,156.0,48.4,3427.0,11578.0,88.0,47.4,3443.0,11853.0,軽米町,172200.0,152800.0,140100.0,2.0,11.0,6280.0,5220.0,2620.0,2190.0,1950.0,5120.0,19.10.1,19.10.1,19.10.1,Ⅲ−０,岩手県軽米町,軽米町,6280.0,1950.0,19.10.1,19.10.1,2007-10-01,2007-10-01,1950.0,2009-04-01,6280.0
894,819,ele_3y,2010-04-22,2011-04-19,岩手県軽米町議会議員選挙（2007年04月22日投票）,岩手県,軽米町,20070422.0,2010,4.0,22.0,2007-04-17,岩手県軽米町,岩手県軽米町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2010.0,2700.0,2250.0,6491.0,5330.0,軽米町,岩手県,3,2010,20100401,155.0,48.0,3346.0,10313.0,88.0,46.9,3336.0,10473.0,軽米町,172200.0,152800.0,140100.0,2.0,8.0,6280.0,5220.0,2620.0,2190.0,1950.0,5120.0,19.10.1,19.10.1,19.10.1,Ⅲ−０,岩手県軽米町,軽米町,6280.0,1950.0,19.10.1,19.10.1,2007-10-01,2007-10-01,1950.0,2010-04-01,6280.0
895,820,ele_2y,2009-04-22,2010-04-22,青森県階上町議会議員選挙（2007年04月22日投票）,青森県,階上町,20070422.0,2009,4.0,22.0,2007-04-17,青森県階上町,青森県階上町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2260.0,2840.0,2410.0,5520.0,5480.0,階上町,青森県,2,2009,20090401,98.0,41.8,3185.0,10499.0,77.0,42.8,3275.0,10975.0,階上町,172200.0,152800.0,140100.0,2.0,6.0,6912.0,5481.0,2840.0,2410.0,2260.0,5049.0,21.4.1,8.4.1,21.4.1,Ⅲ−２,青森県階上町,階上町,6912.0,2260.0,21.4.1,8.4.1,1996-04-01,2009-04-01,2260.0,2009-04-01,6912.0
896,820,ele_3y,2010-04-22,2011-04-19,青森県階上町議会議員選挙（2007年04月22日投票）,青森県,階上町,20070422.0,2010,4.0,22.0,2007-04-17,青森県階上町,青森県階上町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2260.0,2840.0,2410.0,5520.0,5480.0,階上町,青森県,2,2010,20100401,98.0,41.6,3161.0,9380.0,78.0,42.9,3259.0,9892.0,階上町,172200.0,152800.0,140100.0,5.0,3.0,6912.0,5481.0,2840.0,2410.0,2260.0,5049.0,21.4.1,8.4.1,21.4.1,Ⅲ−２,青森県階上町,階上町,4412.0,2260.0,23.4.1,8.4.1,1996-04-01,2011-04-01,2260.0,2010-04-01,6912.0
897,821,ele_2y,2009-04-22,2010-04-22,岩手県普代村議会議員選挙（2007年04月22日投票）,岩手県,普代村,20070422.0,2009,4.0,22.0,2007-04-17,岩手県普代村,岩手県普代村,2009,2011-06-21,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1700.0,2360.0,1890.0,5850.0,5230.0,普代村,岩手県,3,2009,20090401,61.0,47.5,3209.0,10398.0,45.0,48.0,3263.0,10296.0,普代村,172200.0,152800.0,140100.0,1.0,4.0,5700.0,5230.0,2360.0,1890.0,1700.0,5180.0,21.4.1,21.4.1,21.4.1,Ⅰ−０,岩手県普代村,普代村,5700.0,1700.0,22.4.1,22.4.1,2010-04-01,2010-04-01,1700.0,2009-04-01,5700.0
898,821,ele_3y,2010-04-22,2011-04-22,岩手県普代村議会議員選挙（2007年04月22日投票）,岩手県,普代村,20070422.0,2010,4.0,22.0,2007-04-17,岩手県普代村,岩手県普代村,2010,2011-06-21,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1700.0,2360.0,1890.0,5850.0,5230.0,普代村,岩手県,3,2010,20100401,60.0,47.8,3199.0,9213.0,47.0,48.0,3216.0,9325.0,普代村,172200.0,152800.0,140100.0,2.0,2.0,5700.0,5230.0,2360.0,1890.0,1700.0,5180.0,22.4.1,22.4.1,22.4.1,Ⅰ−０,岩手県普代村,普代村,5700.0,1700.0,23.4.1,23.4.1,2011-04-01,2011-04-01,1700.0,2010-04-01,5700.0
899,822,ele_2y,2009-04-22,2010-04-22,鹿児島県大崎町議会議員選挙（2007年04月22日投票）,鹿児島県,大崎町,20070422.0,2009,4.0,22.0,2007-04-17,鹿児島県大崎町,鹿児島県大崎町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2201.0,2934.0,2421.0,6176.0,5211.0,大崎町,鹿児島県,46,2009,20090401,160.0,44.3,3266.0,10894.0,122.0,44.3,3339.0,11119.0,大崎町,172200.0,152800.0,140100.0,2.0,9.0,6176.0,5211.0,2934.0,2421.0,2201.0,4871.0,17.1.1,17.4.1,17.1.1,Ⅳ−０,鹿児島県大崎町,大崎町,5404.0,2201.0,22.4.1,17.4.1,2005-04-01,2010-04-01,2201.0,2009-04-01,6176.0
900,822,ele_3y,2010-04-22,2011-04-19,鹿児島県大崎町議会議員選挙（2007年04月22日投票）,鹿児島県,大崎町,20070422.0,2010,4.0,22.0,2007-04-17,鹿児島県大崎町,鹿児島県大崎町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2201.0,2934.0,2421.0,6176.0,5211.0,大崎町,鹿児島県,46,2010,20100401,149.0,44.3,3274.0,9848.0,115.0,44.6,3341.0,10126.0,大崎町,172200.0,152800.0,140100.0,3.0,12.0,5404.0,5211.0,2934.0,2421.0,2201.0,4871.0,22.4.1,17.4.1,17.1.1,Ⅳ−０,鹿児島県大崎町,大崎町,6176.0,2201.0,17.1.1,17.4.1,2005-04-01,2005-01-01,2201.0,2010-04-01,5404.0
901,823,ele_2y,2009-04-22,2010-04-22,北海道豊富町議会議員選挙（2007年04月22日投票）,北海道,豊富町,20070422.0,2009,4.0,22.0,2007-04-17,北海道豊富町,北海道豊富町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1600.0,2200.0,1800.0,7000.0,5700.0,豊富町,北海道,1,2009,20090401,133.0,44.3,3244.0,10621.0,78.0,44.1,3251.0,10597.0,豊富町,167034.0,145306.0,135897.0,4.0,6.0,7000.0,5700.0,2200.0,1800.0,1600.0,5400.0,17.4.1,3.6.1,17.4.1,Ⅰ−０,北海道豊富町,豊富町,7000.0,1600.0,17.4.1,3.6.1,1991-06-01,2005-04-01,1600.0,2009-04-01,7000.0
902,823,ele_3y,2010-04-22,2011-04-19,北海道豊富町議会議員選挙（2007年04月22日投票）,北海道,豊富町,20070422.0,2010,4.0,22.0,2007-04-17,北海道豊富町,北海道豊富町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1600.0,2200.0,1800.0,7000.0,5700.0,豊富町,北海道,1,2010,20100401,130.0,44.4,3213.0,9382.0,71.0,44.1,3220.0,9565.0,豊富町,167034.0,145306.0,135897.0,5.0,9.0,7000.0,5700.0,2200.0,1800.0,1600.0,5400.0,17.4.1,3.6.1,17.4.1,Ⅰ−０,北海道豊富町,豊富町,7000.0,1600.0,17.4.1,3.6.1,1991-06-01,2005-04-01,1600.0,2010-04-01,7000.0
903,824,ele_2y,2009-04-22,2010-04-22,北海道小平町議会議員選挙（2007年04月22日投票）,北海道,小平町,20070422.0,2009,4.0,22.0,2007-04-17,北海道小平町,北海道小平町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1710.0,2340.0,1980.0,7140.0,6120.0,小平町,北海道,1,2009,20090401,109.0,42.8,2979.0,9406.0,64.0,43.1,3269.0,10763.0,小平町,172200.0,152800.0,140100.0,6.0,7.0,7140.0,6120.0,2080.0,1760.0,1520.0,5700.0,19.1.1,19.5.1,19.1.1,Ⅰ−０,北海道小平町,小平町,7140.0,1520.0,21.5.29,21.5.29,2009-05-29,2009-05-29,1520.0,2009-04-01,7140.0
904,824,ele_3y,2010-04-22,2011-04-19,北海道小平町議会議員選挙（2007年04月22日投票）,北海道,小平町,20070422.0,2010,4.0,22.0,2007-04-17,北海道小平町,北海道小平町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1710.0,2340.0,1980.0,7140.0,6120.0,小平町,北海道,1,2010,20100401,108.0,43.4,3011.0,8695.0,64.0,44.3,3319.0,9886.0,小平町,172200.0,152800.0,140100.0,6.0,2.0,7140.0,6120.0,2080.0,1760.0,1520.0,5700.0,21.5.29,21.5.29,21.5.29,Ⅰ−０,北海道小平町,小平町,7140.0,1520.0,21.5.29,21.5.29,2009-05-29,2009-05-29,1520.0,2010-04-01,7140.0
905,825,ele_2y,2009-04-22,2010-04-22,北海道遠別町議会議員選挙（2007年04月22日投票）,北海道,遠別町,20070422.0,2009,4.0,22.0,2007-04-17,北海道遠別町,北海道遠別町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1710.0,2340.0,1980.0,7500.0,6300.0,遠別町,北海道,1,2009,20090401,104.0,43.4,3326.0,10757.0,60.0,44.3,3323.0,11037.0,遠別町,172200.0,152800.0,140100.0,,3.0,7000.0,6000.0,2340.0,1980.0,1710.0,5500.0,21.4.1,16.4.1,21.4.1,Ⅰ−０,北海道遠別町,遠別町,7000.0,1710.0,21.4.1,19.4.1,2007-04-01,2009-04-01,1710.0,2009-04-01,7000.0
906,825,ele_3y,2010-04-22,2011-04-19,北海道遠別町議会議員選挙（2007年04月22日投票）,北海道,遠別町,20070422.0,2010,4.0,22.0,2007-04-17,北海道遠別町,北海道遠別町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1710.0,2340.0,1980.0,7500.0,6300.0,遠別町,北海道,1,2010,20100401,101.0,44.5,3298.0,9742.0,59.0,45.3,3342.0,10097.0,遠別町,172200.0,152800.0,140100.0,,3.0,7000.0,6000.0,2340.0,1980.0,1710.0,5500.0,21.4.1,19.4.1,21.4.1,Ⅰ−０,北海道遠別町,遠別町,7000.0,1710.0,21.4.1,19.4.1,2007-04-01,2009-04-01,1710.0,2010-04-01,7000.0
907,826,ele_2y,2009-04-22,2010-04-22,北海道壮瞥町議会議員選挙（2007年04月22日投票）,北海道,壮瞥町,20070422.0,2009,4.0,22.0,2007-04-17,北海道壮瞥町,北海道壮瞥町,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1700.0,2560.0,2040.0,6900.0,5700.0,壮瞥町,北海道,1,2009,20090401,84.0,41.9,3206.0,10073.0,53.0,43.0,3274.0,10390.0,壮瞥町,172200.0,152800.0,140100.0,5.0,7.0,6900.0,5700.0,2560.0,2040.0,1700.0,5000.0,17.4.1,17.4.1,17.4.1,Ⅰ−０,北海道壮瞥町,壮瞥町,6900.0,1700.0,17.4.1,17.4.1,2005-04-01,2005-04-01,1700.0,2009-04-01,6900.0
908,826,ele_3y,2010-04-22,2011-04-19,北海道壮瞥町議会議員選挙（2007年04月22日投票）,北海道,壮瞥町,20070422.0,2010,4.0,22.0,2007-04-17,北海道壮瞥町,北海道壮瞥町,2010,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1700.0,2560.0,2040.0,6900.0,5700.0,壮瞥町,北海道,1,2010,20100401,84.0,41.3,3151.0,9094.0,53.0,42.7,3227.0,9437.0,壮瞥町,172200.0,152800.0,140100.0,7.0,9.0,6900.0,5700.0,2560.0,2040.0,1700.0,5000.0,17.4.1,17.4.1,17.4.1,Ⅰ−０,北海道壮瞥町,壮瞥町,6900.0,1700.0,17.4.1,17.4.1,2005-04-01,2005-04-01,1700.0,2010-04-01,6900.0
909,827,ele_2y,2009-04-22,2010-04-22,北海道神恵内村議会議員選挙（2007年04月22日投票）,北海道,神恵内村,20070422.0,2009,4.0,22.0,2007-04-17,北海道神恵内村,北海道神恵内村,2009,2011-04-19,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,1600.0,2250.0,1800.0,6700.0,5850.0,神恵内村,北海道,1,2009,20090401,35.0,42.3,3096.0,7565.0,28.0,44.2,3223.0,8057.0,神恵内村,172200.0,152800.0,140100.0,2.0,3.0,6700.0,5850.0,2250.0,1800.0,1600.0,5450.0,19.1.1,15.5.1,19.1.1,Ⅰ−１,北海道神恵内村,神恵内村,6700.0,1600.0,19.1.1,15.5.1,2003-05-01,2007-01-01,1600.0,2009-04-01,6700.0
