,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_世直し連合,得票数_公明党,得票数_国民民主党,得票数_尊王義塾蒼龍社,得票数_市役所を改革する会,得票数_幸福実現党,得票数_日本共産党,得票数_日本維新の会,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_自動車販売・修理業,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_世直し連合,得票率_公明党,得票率_国民民主党,得票率_尊王義塾蒼龍社,得票率_市役所を改革する会,得票率_幸福実現党,得票率_日本共産党,得票率_日本維新の会,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_自動車販売・修理業,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_世直し連合,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_尊王義塾蒼龍社,一人あたり得票率_市役所を改革する会,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_自動車販売・修理業,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_世直し連合,立候補者数_公明党,立候補者数_国民民主党,立候補者数_尊王義塾蒼龍社,立候補者数_市役所を改革する会,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_自動車販売・修理業,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_世直し連合,当選者数_公明党,当選者数_国民民主党,当選者数_尊王義塾蒼龍社,当選者数_市役所を改革する会,当選者数_幸福実現党,当選者数_日本共産党,当選者数_日本維新の会,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_自動車販売・修理業,当選者数_自由民主党
瀬戸内町議会議員補欠選挙（2015年06月14日投票）,瀬戸内町議会議員補欠選挙,鹿児島県,瀬戸内町,20150614.0,2015.0,6.0,14.0,20150609.0,87.86,2.0,3.0,1.5,7751.0,,,-936.0,その他,,,,,瀬戸内町議会議員補欠選挙（2015年06月14日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,6236.0,1.0,64.0,2.943920288775949,60.0,62.5,65.0,66.0,67.0,63.5,3.5,60.0,61.75,63.5,65.25,67.0,,,,,,,,,,,6236.0,,,,,6236.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,
瀬戸内町議会議員選挙（2000年11月26日投票）,瀬戸内町議会議員選挙,鹿児島県,瀬戸内町,20001126.0,2000.0,11.0,26.0,20001121.0,91.21,20.0,21.0,1.05,9354.0,,,,任期満了,,,,,瀬戸内町議会議員選挙（2000年11月26日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7,0.3,0.0,0.6542244341746652,0.34577556582533475,,0.04361496227831101,0.05762926097088913,,8439.0,2.0,58.57142857142857,7.480587120906312,48.0,53.0,56.0,65.0,72.0,59.1,7.2725511342306834,48.0,53.0,56.5,65.25,72.0,,,,,,,,379.0,,,8060.0,,,,,8439.0,,,,,,,,0.044910534423509896,,,0.9550894655764901,,,,,1.0,,,,,,,,0.044910534423509896,,,0.047754473278824504,,,,,,,,,,,,1.0,,,20.0,,,,,,,,,,,,1.0,,,19.0,,,,
瀬戸内町議会議員選挙（2004年11月21日投票）,瀬戸内町議会議員選挙,鹿児島県,瀬戸内町,20041121.0,2004.0,11.0,21.0,20041116.0,89.11,18.0,19.0,1.0555555555555556,9139.0,,,-215.0,任期満了,91.21,,,,瀬戸内町議会議員選挙（2004年11月21日投票）,1.0,19.0,18.0,1.0555555555555556,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.10526315789473684,0.0,0.8888888888888888,0.1111111111111111,0.0,0.8822429906542056,0.11775700934579439,,0.05189664650907092,0.058878504672897194,,8025.0,2.0,57.63157894736842,11.503823283522056,27.0,53.5,60.0,65.0,75.0,57.77777777777778,11.801862167356639,27.0,52.75,60.0,65.5,75.0,,,,,,,,385.0,,,7640.0,,,,,8025.0,,,,,,,,0.047975077881619935,,,0.9520249221183801,,,,,1.0,,,,,,,,0.047975077881619935,,,0.05289027345102112,,,,,,,,,,,,1.0,,,18.0,,,,,,,,,,,,1.0,,,17.0,,,,
瀬戸内町議会議員選挙（2008年11月23日投票）,瀬戸内町議会議員選挙,鹿児島県,瀬戸内町,20081123.0,2008.0,11.0,23.0,20081118.0,88.48,10.0,14.0,1.4,8657.0,,,-482.0,任期満了,89.11,,,,瀬戸内町議会議員選挙（2008年11月23日投票）,1.0,14.0,10.0,1.4,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.07142857142857142,0.14285714285714285,0.7,0.1,0.2,0.7336343115124153,0.07515602177665649,0.19120966671092815,0.06669402831931048,0.07515602177665649,0.09560483335546408,7531.0,2.0,57.714285714285715,10.19403587137787,31.0,52.25,60.0,64.0,70.0,54.8,10.703270528207721,31.0,49.25,59.0,60.5,70.0,,,,,,,,409.0,,,7122.0,,,,,7531.0,,,,,,,,0.054308856725534455,,,0.9456911432744656,,,,,1.0,,,,,,,,0.054308856725534455,,,0.07274547255957428,,,,,,,,,,,,1.0,,,13.0,,,,,,,,,,,,0.0,,,10.0,,,,
瀬戸内町議会議員選挙（2012年11月25日投票）,瀬戸内町議会議員選挙,鹿児島県,瀬戸内町,20121125.0,2012.0,11.0,25.0,20121120.0,85.36,10.0,14.0,1.4,8237.0,,,-420.0,任期満了,88.48,,,,瀬戸内町議会議員選挙（2012年11月25日投票）,1.0,14.0,10.0,1.4,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.8,0.1,0.1,0.6616095939893079,0.17699754370755671,0.16139286230313538,0.08270119924866348,0.04424938592688918,0.08069643115156769,6921.0,2.0,59.142857142857146,9.272518095789012,35.0,54.25,62.0,64.75,72.0,58.0,9.899494936611665,35.0,53.25,62.0,64.5,69.0,,,,,,,,384.0,,,6537.0,,,,,6921.0,,,,,,,,0.055483311660164715,,,0.9445166883398353,,,,,1.0,,,,,,,,0.055483311660164715,,,0.07265512987229503,,,,,,,,,,,,1.0,,,13.0,,,,,,,,,,,,0.0,,,10.0,,,,
瀬戸内町議会議員選挙（2016年11月27日投票）,瀬戸内町議会議員選挙,鹿児島県,瀬戸内町,20161127.0,2016.0,11.0,27.0,20161122.0,無投票,10.0,10.0,1.0,,,,,任期満了,85.36,,,,瀬戸内町議会議員選挙（2016年11月27日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.2,0.0,0.8,0.2,0.0,,,,,,,0.0,0.0,63.2,8.704022058795577,41.0,59.75,67.0,67.75,73.0,63.2,8.704022058795577,41.0,59.75,67.0,67.75,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
瀬戸内町議会議員選挙（2020年11月22日投票）,瀬戸内町議会議員選挙,鹿児島県,瀬戸内町,20201122.0,2020.0,11.0,22.0,20201117.0,79.77,10.0,15.0,1.5,,,,,任期満了,,,,,瀬戸内町議会議員選挙（2020年11月22日投票）,1.0,15.0,10.0,1.5,0.0,0.0,0.0,0.13333333333333333,0.2,0.6,0.3333333333333333,0.06666666666666667,0.7,0.3,0.0,0.6235413495687468,0.32842888550651106,0.04802976492474209,0.0692823721743052,0.06568577710130222,0.04802976492474209,5913.0,1.0,63.4,11.11035552986492,34.0,59.5,68.0,71.0,77.0,61.1,12.485591696031069,34.0,58.75,61.5,70.5,77.0,,,,,,,,,,,5913.0,,,,,5913.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,10.0,,,,
知名町議会議員選挙（2008年08月31日投票）,知名町議会議員選挙,鹿児島県,知名町,20080831.0,2008.0,8.0,31.0,20080826.0,91.0,14.0,17.0,1.2142857142857142,5542.0,,,,任期満了,,,,,知名町議会議員選挙（2008年08月31日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.5294117647058824,0.0,0.35714285714285715,0.6428571428571429,0.0,0.4798241758241758,0.5201758241758242,,0.059978021978021975,0.0577973137973138,,5005.0,2.0,57.8235294117647,5.15906163512487,47.0,54.0,59.0,61.0,67.0,58.357142857142854,5.218198140808251,47.0,54.25,59.5,61.75,67.0,,,343.0,,,,,,,,4662.0,,,,,5005.0,,,0.06853146853146853,,,,,,,,0.9314685314685315,,,,,1.0,,,0.06853146853146853,,,,,,,,0.05821678321678322,,,,,,,1.0,,,,,,,,16.0,,,,,,,1.0,,,,,,,,13.0,,,,
知名町議会議員選挙（2012年09月02日投票）,知名町議会議員選挙,鹿児島県,知名町,20120902.0,2012.0,9.0,2.0,20120821.0,90.66,12.0,17.0,1.4166666666666667,,,,,任期満了,91.0,,,,知名町議会議員選挙（2012年09月02日投票）,1.0,17.0,12.0,1.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.75,0.16666666666666666,0.08333333333333333,0.7327496351886595,0.19053575151136126,0.07671461329997915,0.05636535655297381,0.06351191717045375,0.07671461329997915,4797.0,2.0,,,,,,,,,,,,,,,,,291.0,,,,,,,,4506.0,,,,,4797.0,,,0.060662914321450906,,,,,,,,0.9393370856785491,,,,,1.0,,,0.060662914321450906,,,,,,,,0.05870856785490932,,,,,,,1.0,,,,,,,,16.0,,,,,,,1.0,,,,,,,,11.0,,,,
知名町議会議員選挙（2016年08月28日投票）,知名町議会議員選挙,鹿児島県,知名町,20160828.0,2016.0,8.0,28.0,20160823.0,84.68,12.0,14.0,1.1666666666666667,5073.0,,,,任期満了,90.66,,,,知名町議会議員選挙（2016年08月28日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.6428571428571429,0.0,0.4166666666666667,0.5833333333333334,0.0,0.4073205068043172,0.5926794931956828,,0.08146410136086343,0.06585327702174254,,4262.0,0.0,56.92857142857143,9.376751537059896,43.0,48.5,58.5,63.0,75.0,58.5,9.233092656309694,43.0,52.25,62.0,63.25,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知名町議会議員選挙（2020年08月30日投票）,知名町議会議員選挙,鹿児島県,知名町,20200830.0,2020.0,8.0,30.0,20200825.0,82.23,12.0,15.0,1.25,,,,,任期満了,84.68,,,,知名町議会議員選挙（2020年08月30日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.5333333333333333,0.0,0.5833333333333334,0.4166666666666667,0.0,0.5701392470345539,0.4298607529654461,,0.08144846386207913,0.053732594120680766,,3878.0,1.0,57.266666666666666,9.855398971573342,36.0,49.5,59.0,66.0,70.0,54.583333333333336,9.178401579553794,36.0,47.75,55.5,60.75,67.0,,,,,,,,,,,3878.0,,,,,3878.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,12.0,,,,
肝付町議会議員補欠選挙（2013年07月21日投票）,肝付町議会議員補欠選挙,鹿児島県,肝付町,20130721.0,2013.0,7.0,21.0,20130716.0,53.0,2.0,4.0,2.0,,,,,その他,,,,,肝付町議会議員補欠選挙（2013年07月21日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.5,0.5,,0.7162530483431359,0.28374695165686414,,0.23875101611437863,0.28374695165686414,6971.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,6971.0,,,,,6971.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.25,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,2.0,,,,
肝付町議会議員選挙（2006年04月23日投票）,肝付町議会議員選挙,鹿児島県,肝付町,20060423.0,2006.0,4.0,23.0,20060418.0,81.09,22.0,27.0,1.2272727272727273,15625.0,,,,任期満了,,,,,肝付町議会議員選挙（2006年04月23日投票）,1.0,27.0,22.0,1.2272727272727273,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.9090909090909091,0.09090909090909091,0.0,0.9146730462519936,0.08532695374800638,,0.0381113769271664,0.028442317916002127,,12540.0,2.0,59.81481481481482,6.594256968431427,49.0,54.0,58.0,65.5,72.0,60.04545454545455,6.785527866699249,49.0,54.0,58.5,65.75,72.0,,,585.0,,,,,,,,11955.0,,,,,12540.0,,,0.04665071770334928,,,,,,,,0.9533492822966507,,,,,1.0,,,0.04665071770334928,,,,,,,,0.03666728008833272,,,,,,,1.0,,,,,,,,26.0,,,,,,,1.0,,,,,,,,21.0,,,,
肝付町議会議員選挙（2010年04月25日投票）,肝付町議会議員選挙,鹿児島県,肝付町,20100425.0,2010.0,4.0,25.0,20100420.0,73.96,16.0,19.0,1.1875,14940.0,,,-685.0,任期満了,81.09,,,,肝付町議会議員選挙（2010年04月25日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.10526315789473684,0.0,0.9375,0.0625,0.0,0.9224131928538708,0.07758680714612919,,0.05425959957963946,0.03879340357306459,,10915.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,10915.0,,,,,10915.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.05263157894736842,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,16.0,,,,
肝付町議会議員選挙（2014年04月27日投票）,肝付町議会議員選挙,鹿児島県,肝付町,20140427.0,2014.0,4.0,27.0,20140422.0,62.91,14.0,15.0,1.0714285714285714,,,,,任期満了,73.96,,,,肝付町議会議員選挙（2014年04月27日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.2,0.06666666666666667,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.7506020812523887,0.205251600189382,0.0441463185582294,0.06823655284112624,0.06841720006312733,0.0441463185582294,8720.999,1.0,62.666666666666664,9.637888196533973,33.0,60.5,62.0,67.5,76.0,62.714285714285715,9.974457174120673,33.0,60.25,63.5,68.25,76.0,,,,,,,,,,,8720.999,,,,,8720.999,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,14.0,,,,
肝付町議会議員選挙（2018年04月22日投票）,肝付町議会議員選挙,鹿児島県,肝付町,20180422.0,2018.0,4.0,22.0,20180417.0,66.31,14.0,18.0,1.2857142857142858,,,,,任期満了,62.91,,,,肝付町議会議員選挙（2018年04月22日投票）,1.0,18.0,14.0,1.2857142857142858,0.0,0.0,0.0,0.05555555555555555,0.07142857142857142,0.5555555555555556,0.3888888888888889,0.05555555555555555,0.5,0.42857142857142855,0.07142857142857142,0.48625449483818584,0.4223407957313537,0.0914047094304605,0.048625449483818584,0.06033439939019338,0.0914047094304605,8621.0,1.0,63.888888888888886,9.88202008638185,37.0,61.0,65.5,70.0,78.0,62.714285714285715,10.826083393021367,37.0,58.75,62.5,70.0,78.0,,,,,,,,,,,8621.0,,,,,8621.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,14.0,,,,
薩摩川内市議会議員補欠選挙（2006年01月15日投票）,薩摩川内市議会議員補欠選挙,鹿児島県,薩摩川内市,20060115.0,2006.0,1.0,15.0,20060108.0,72.13,1.0,2.0,2.0,3742.0,,,,その他,,,,,薩摩川内市議会議員補欠選挙（2006年01月15日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,,0.4967936627687665,0.5032063372312335,,0.4967936627687665,0.5032063372312335,2651.0,1.0,61.0,5.0,56.0,58.5,61.0,63.5,66.0,56.0,0.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,2651.0,,,,,2651.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,
薩摩川内市議会議員選挙（2004年11月07日投票）,薩摩川内市議会議員選挙,鹿児島県,薩摩川内市,20041107.0,2004.0,11.0,7.0,20041031.0,,0.0,72.0,,82526.0,,,,その他,,,,,薩摩川内市議会議員選挙（2004年11月07日投票）,9.0,72.0,44.0,1.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.013888888888888888,,60933.0,5.0,,,,,,,,,,,,,,,,,3078.0,,,,,1956.0,,,52052.0,1500.0,,,2347.0,60933.0,,,0.050514499532273154,,,,,0.03210083206144454,,,0.8542497497251079,0.024617202501107775,,,0.03851771618006663,1.0,,,0.025257249766136577,,,,,0.010700277353814847,,,0.013347652339454811,0.024617202501107775,,,0.019258858090033314,,,2.0,,,,,3.0,,,64.0,1.0,,,2.0,,,2.0,,,,,1.0,,,39.0,1.0,,,1.0
薩摩川内市議会議員選挙（2008年10月19日投票）,薩摩川内市議会議員選挙,鹿児島県,薩摩川内市,20081019.0,2008.0,10.0,19.0,20081012.0,72.58,34.0,48.0,1.4117647058823528,81216.0,,,-1310.0,任期満了,,,,,薩摩川内市議会議員選挙（2008年10月19日投票）,1.0,48.0,34.0,1.411764705882353,0.0,0.0,0.0,0.041666666666666664,0.058823529411764705,0.6875,0.3125,0.0,0.7941176470588235,0.20588235294117646,0.0,0.7046126609257637,0.2953873390742364,,0.021351898815932233,0.01969248927161576,,58179.0,4.0,58.041666666666664,8.049219251303542,37.0,53.75,58.5,64.0,79.0,57.0,7.7725005439615344,37.0,50.25,58.0,63.0,70.0,,,3137.0,,,,,1496.0,,,51667.0,1879.0,,,,58179.0,,,0.0539197992402757,,,,,0.02571374550954812,,,0.8880695783702023,0.032296876879973874,,,,1.0,,,0.02695989962013785,,,,,0.02571374550954812,,,0.020183399508413687,0.032296876879973874,,,,,,2.0,,,,,1.0,,,44.0,1.0,,,,,,2.0,,,,,1.0,,,30.0,1.0,,,
薩摩川内市議会議員選挙（2012年10月28日投票）,薩摩川内市議会議員選挙,鹿児島県,薩摩川内市,20121028.0,2012.0,10.0,28.0,20121021.0,70.32,26.0,34.0,1.3076923076923077,79795.0,,,-1421.0,任期満了,72.58,,,,薩摩川内市議会議員選挙（2012年10月28日投票）,1.0,34.0,26.0,1.3076923076923077,0.0,0.0,0.0,0.058823529411764705,0.07692307692307693,0.8235294117647058,0.17647058823529413,0.0,0.8461538461538461,0.15384615384615385,0.0,0.8239870281300102,0.1760129718699898,,0.029428108147500364,0.029335495311664964,,54888.0,4.0,59.794117647058826,7.379540125017779,41.0,54.0,60.5,64.0,74.0,59.23076923076923,7.344844829002867,41.0,53.25,59.0,63.0,73.0,,,3494.0,,,,,1561.0,,,48069.0,1764.0,,,,54888.0,,,0.06365690132633726,,,,,0.028439731817519312,,,0.8757651945780498,0.032138172278093576,,,,1.0,,,0.03182845066316863,,,,,0.028439731817519312,,,0.02919217315260166,0.032138172278093576,,,,,,2.0,,,,,1.0,,,30.0,1.0,,,,,,2.0,,,,,1.0,,,22.0,1.0,,,
薩摩川内市議会議員選挙（2016年10月23日投票）,薩摩川内市議会議員選挙,鹿児島県,薩摩川内市,20161023.0,2016.0,10.0,23.0,20161016.0,63.59,26.0,28.0,1.0769230769230769,79478.0,,,-317.0,任期満了,70.32,,,,薩摩川内市議会議員選挙（2016年10月23日投票）,1.0,28.0,26.0,1.0769230769230769,0.0,0.0,0.0,0.07142857142857142,0.07692307692307693,0.75,0.21428571428571427,0.03571428571428571,0.8076923076923077,0.15384615384615385,0.038461538461538464,0.7404890772430345,0.2280436020434438,0.03146732071352165,0.03526138463062069,0.03800726700724063,0.03146732071352165,49783.996999999996,5.0,60.035714285714285,10.758658117525435,27.0,56.75,63.0,67.0,78.0,59.96153846153846,11.147544639035537,27.0,56.25,63.0,67.0,78.0,,,3366.0,,,,1267.0,1978.0,,,41032.997,2140.0,,,,49783.997,,,0.06761208827808662,,,,0.025449945290652334,0.03973164308201288,,,0.8242206225426215,0.04298570080662667,,,,1.0,,,0.03380604413904331,,,,0.025449945290652334,0.03973164308201288,,,0.03583567924098354,0.04298570080662667,,,,,,2.0,,,,1.0,1.0,,,23.0,1.0,,,,,,2.0,,,,1.0,1.0,,,21.0,1.0,,,
薩摩川内市議会議員選挙（2020年10月25日投票）,薩摩川内市議会議員選挙,鹿児島県,薩摩川内市,20201025.0,2020.0,10.0,25.0,20201018.0,60.0,26.0,33.0,1.2692307692307692,,,,,任期満了,63.59,,,,薩摩川内市議会議員選挙（2020年10月25日投票）,1.0,33.0,26.0,1.2692307692307692,0.0,0.0,0.0,,,,,,,,,,,,,,,45563.994999999995,4.0,,,,,,,,,,,,,,,,,3755.939,,,,,1710.846,,,38788.397999999994,1308.812,,,,45563.99499999999,,,0.08243217040121265,,,,,0.03754820006454659,,,0.8512949314475169,0.028724698086723965,,,,1.0,,,0.04121608520060632,,,,,0.03754820006454659,,,0.02935499763612127,0.028724698086723965,,,,,,2.0,,,,,1.0,,,29.0,1.0,,,,,,2.0,,,,,1.0,,,22.0,1.0,,,
西之表市議会議員選挙（2005年02月13日投票）,西之表市議会議員選挙,鹿児島県,西之表市,20050213.0,2005.0,2.0,13.0,20050206.0,83.94,19.0,20.0,1.0526315789473684,14831.0,,,,任期満了,,,,,西之表市議会議員選挙（2005年02月13日投票）,1.0,20.0,19.0,1.0526315789473684,0.0,0.0,0.0,0.15,0.15789473684210525,0.7,0.25,0.05,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.6937467553536665,0.2317074951330305,0.07454574951330305,0.049553339668119034,0.0463414990266061,0.07454574951330305,12328.0,3.0,54.8,6.852736679604726,41.0,50.5,54.5,58.5,71.0,54.31578947368421,6.6889746801335805,41.0,50.0,54.0,58.0,71.0,,,,,,,,1311.0,,,10372.0,645.0,,,,12328.0,,,,,,,,0.10634328358208955,,,0.8413367942894224,0.052319922128487996,,,,1.0,,,,,,,,0.05317164179104478,,,0.049490399664083674,0.052319922128487996,,,,,,,,,,,2.0,,,17.0,1.0,,,,,,,,,,,2.0,,,16.0,1.0,,,
西之表市議会議員選挙（2009年02月01日投票）,西之表市議会議員選挙,鹿児島県,西之表市,20090201.0,2009.0,2.0,1.0,20090125.0,82.35,16.0,17.0,1.0625,14207.0,,,-624.0,任期満了,83.94,,,,西之表市議会議員選挙（2009年02月01日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.6875,0.25,0.0625,0.6782654821459375,0.2287553907193376,0.09297912713472485,0.05652212351216146,0.0571888476798344,0.09297912713472485,11594.0,2.0,55.588235294117645,5.347443848171064,45.0,52.0,56.0,58.0,66.0,56.25,4.789311015167004,49.0,52.75,56.5,58.25,66.0,,,,,,,,1736.0,,,9858.0,,,,,11594.0,,,,,,,,0.1497326203208556,,,0.8502673796791443,,,,,1.0,,,,,,,,0.0748663101604278,,,0.05668449197860962,,,,,,,,,,,,2.0,,,15.0,,,,,,,,,,,,2.0,,,14.0,,,,
西之表市議会議員選挙（2013年02月03日投票）,西之表市議会議員選挙,鹿児島県,西之表市,20130203.0,2013.0,2.0,3.0,20130127.0,78.64,16.0,17.0,1.0625,13735.0,,,-472.0,任期満了,82.35,,,,西之表市議会議員選挙（2013年02月03日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.6875,0.25,0.0625,0.6592544146500982,0.24787442773054283,0.09287115761935906,0.05493786788750818,0.06196860693263571,0.09287115761935906,10703.0,2.0,57.05882352941177,7.572944009357134,32.0,54.0,59.0,62.0,65.0,56.9375,7.789967506350717,32.0,53.75,59.5,62.0,65.0,,,,,,,,1240.0,,,9463.0,,,,,10703.0,,,,,,,,0.1158553676539288,,,0.8841446323460712,,,,,1.0,,,,,,,,0.0579276838269644,,,0.05894297548973808,,,,,,,,,,,,2.0,,,15.0,,,,,,,,,,,,2.0,,,14.0,,,,
西之表市議会議員選挙（2017年01月29日投票）,西之表市議会議員選挙,鹿児島県,西之表市,20170129.0,2017.0,1.0,29.0,20170122.0,77.25,16.0,19.0,1.1875,13303.0,,,-432.0,任期満了,78.64,,,,西之表市議会議員選挙（2017年01月29日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.15789473684210525,0.1875,0.5263157894736842,0.42105263157894735,0.05263157894736842,0.625,0.3125,0.0625,0.5855510916093652,0.35642868397331573,0.05802022441731896,0.05855510916093652,0.044553585496664466,0.05802022441731896,10141.998,2.0,59.578947368421055,8.99892268098146,36.0,56.5,61.0,66.0,73.0,58.6875,9.142748150857049,36.0,55.25,60.5,66.0,73.0,,,,,,,,1211.216,,,8930.782,,,,,10141.998,,,,,,,,0.11942577783982998,,,0.88057422216017,,,,,1.0,,,,,,,,0.03980859261327666,,,0.055035888885010625,,,,,,,,,,,,3.0,,,16.0,,,,,,,,,,,,2.0,,,14.0,,,,
西之表市議会議員選挙（2021年01月31日投票）,西之表市議会議員選挙,鹿児島県,西之表市,20210131.0,2021.0,1.0,31.0,20210124.0,80.15,14.0,17.0,1.2142857142857142,,,,,任期満了,77.25,,,,西之表市議会議員選挙（2021年01月31日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.23529411764705882,0.21428571428571427,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.7142857142857143,0.2857142857142857,0.0,0.6302767036313907,0.32197607315871407,0.0477472232098953,0.05729788214830824,0.06439521463174282,0.0477472232098953,10031.997,3.0,57.1764705882353,9.011334654152789,40.0,54.0,60.0,64.0,71.0,58.142857142857146,8.650822775544391,40.0,54.25,60.5,64.75,71.0,,,,,,,,1039.624,,,8241.373,,,,751.0,10031.997,,,,,,,,0.10363081248927807,,,0.8215087185532451,,,,0.07486046895747676,1.0,,,,,,,,0.05181540624463903,,,0.058679194182374654,,,,0.07486046895747676,,,,,,,,2.0,,,14.0,,,,1.0,,,,,,,,2.0,,,11.0,,,,1.0
