,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_たちあがれ日本,得票数_みんなの党,得票数_公明党,得票数_地域政党きずな庄原,得票数_希望の党,得票数_幸福実現党,得票数_新社会党,得票数_新社民,得票数_日本共産党,得票数_日本維新の会,得票数_次世代の党,得票数_民主党,得票数_民進党,得票数_無所属,得票数_社会民主党,得票数_社民党,得票数_福山維新の会,得票数_立憲民主党,得票数_維新の党,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_たちあがれ日本,得票率_みんなの党,得票率_公明党,得票率_地域政党きずな庄原,得票率_希望の党,得票率_幸福実現党,得票率_新社会党,得票率_新社民,得票率_日本共産党,得票率_日本維新の会,得票率_次世代の党,得票率_民主党,得票率_民進党,得票率_無所属,得票率_社会民主党,得票率_社民党,得票率_福山維新の会,得票率_立憲民主党,得票率_維新の党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_たちあがれ日本,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_地域政党きずな庄原,一人あたり得票率_希望の党,一人あたり得票率_幸福実現党,一人あたり得票率_新社会党,一人あたり得票率_新社民,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_次世代の党,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_社民党,一人あたり得票率_福山維新の会,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_たちあがれ日本,立候補者数_みんなの党,立候補者数_公明党,立候補者数_地域政党きずな庄原,立候補者数_希望の党,立候補者数_幸福実現党,立候補者数_新社会党,立候補者数_新社民,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_次世代の党,立候補者数_民主党,立候補者数_民進党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_社民党,立候補者数_福山維新の会,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_たちあがれ日本,当選者数_みんなの党,当選者数_公明党,当選者数_地域政党きずな庄原,当選者数_希望の党,当選者数_幸福実現党,当選者数_新社会党,当選者数_新社民,当選者数_日本共産党,当選者数_日本維新の会,当選者数_次世代の党,当選者数_民主党,当選者数_民進党,当選者数_無所属,当選者数_社会民主党,当選者数_社民党,当選者数_福山維新の会,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由民主党
廿日市市議会議員選挙（2009年03月29日投票）,廿日市市議会議員選挙,広島県,廿日市市,20090329.0,2009.0,3.0,29.0,20090322.0,58.52,30.0,37.0,1.2333333333333334,94195.0,,,,任期満了,,,,,廿日市市議会議員選挙（2009年03月29日投票）,1.0,37.0,30.0,1.2333333333333334,0.0,0.0,0.0,0.10810810810810811,0.13333333333333333,0.7837837837837838,0.1891891891891892,0.02702702702702703,0.8666666666666667,0.1,0.03333333333333333,0.8070265674425408,0.1546673127205573,0.03830611983690187,0.027828502325604854,0.022095330388651045,0.03830611983690187,54691.0,6.0,57.16216216216216,7.824125936895836,39.0,54.0,58.0,61.0,74.0,56.53333333333333,7.163487667020553,39.0,54.25,58.0,60.75,70.0,,,,4599.0,,,,1167.0,,2866.0,,,2726.0,,42006.0,1327.0,,,,,,54691.0,,,,0.08409061820043517,,,,0.021338062935400706,,0.05240350331864475,,,0.04984366714815966,,0.768060558409976,0.024263589987383663,,,,,,1.0,,,,0.04204530910021759,,,,0.021338062935400706,,0.026201751659322373,,,0.04984366714815966,,0.025602018613665865,0.024263589987383663,,,,,,,,,2.0,,,,1.0,,2.0,,,1.0,,30.0,1.0,,,,,,,,,2.0,,,,1.0,,2.0,,,1.0,,23.0,1.0,,,,,
廿日市市議会議員選挙（2013年03月24日投票）,廿日市市議会議員選挙,広島県,廿日市市,20130324.0,2013.0,3.0,24.0,20130317.0,53.5,30.0,34.0,1.1333333333333333,94789.0,,,594.0,任期満了,58.52,,,,廿日市市議会議員選挙（2013年03月24日投票）,1.0,34.0,30.0,1.1333333333333333,0.0,0.0,0.0,0.11764705882352941,0.1,0.7058823529411765,0.2647058823529412,0.029411764705882353,0.7666666666666667,0.2,0.03333333333333333,0.7330586900710491,0.2283320397237646,0.038609270205186376,0.03054411208629371,0.025370226635973842,0.038609270205186376,50247.0,6.0,57.794117647058826,8.01388285034791,41.0,52.75,61.0,64.0,68.0,57.8,8.380135241549905,41.0,53.25,61.0,64.0,68.0,,,1394.0,4927.0,,,,,,2669.0,,,2419.0,,37647.0,1191.0,,,,,,50247.0,,,0.02774294982785042,0.09805560530976974,,,,,,0.05311759906064044,,,0.04814217764244631,,0.7492387605230163,0.023702907636276794,,,,,,1.0,,,0.02774294982785042,0.03268520176992325,,,,,,0.017705866353546814,,,0.04814217764244631,,0.029969550420920654,0.023702907636276794,,,,,,,,1.0,3.0,,,,,,3.0,,,1.0,,25.0,1.0,,,,,,,,1.0,3.0,,,,,,1.0,,,1.0,,23.0,1.0,,,,,
廿日市市議会議員選挙（2017年03月26日投票）,廿日市市議会議員選挙,広島県,廿日市市,20170326.0,2017.0,3.0,26.0,20170319.0,49.91,28.0,35.0,1.25,96709.0,,,1920.0,任期満了,53.5,,,,廿日市市議会議員選挙（2017年03月26日投票）,1.0,35.0,28.0,1.25,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.7428571428571429,0.17142857142857143,0.08571428571428572,0.8571428571428571,0.03571428571428571,0.10714285714285714,0.7468327914628254,0.08498139576413004,0.16818581277304456,0.028724338133185593,0.014163565960688339,0.056061937591014854,47833.998999999996,4.0,60.65714285714286,8.671605081752602,45.0,53.5,63.0,68.0,76.0,61.32142857142857,8.263748593485074,45.0,56.0,63.5,68.0,72.0,,,,4589.0,,,,,,2407.0,,,,2342.0,38495.998999999996,,,,,,,47833.998999999996,,,,0.09593594714922331,,,,,,0.05031985722122042,,,,0.048960991114290905,0.8047832045152654,,,,,,,1.0,,,,0.031978649049741105,,,,,,0.05031985722122042,,,,0.048960991114290905,0.026826106817175514,,,,,,,,,,3.0,,,,,,1.0,,,,1.0,30.0,,,,,,,,,,3.0,,,,,,1.0,,,,1.0,23.0,,,,,,
廿日市市議会議員選挙（2021年03月28日投票）,廿日市市議会議員選挙,広島県,廿日市市,20210328.0,2021.0,3.0,28.0,20210321.0,46.71,28.0,34.0,1.2142857142857142,96372.0,45672.0,50700.0,-337.0,任期満了,49.91,,,,廿日市市議会議員選挙（2021年03月28日投票）,1.0,34.0,28.0,1.2142857142857142,0.0,0.0,0.0,0.17647058823529413,0.21428571428571427,0.6470588235294118,0.3235294117647059,0.029411764705882353,0.7142857142857143,0.25,0.03571428571428571,0.6753485865684712,0.3000875676403889,0.02456384579113995,0.030697663025839598,0.027280687967308082,0.02456384579113995,44537.0,4.0,59.970588235294116,12.248614073143244,29.0,52.0,61.5,70.75,76.0,60.607142857142854,11.586134834713572,29.0,51.75,64.0,71.25,76.0,,,,4283.0,,,1201.0,,,2087.0,,,,,36966.0,,,,,,,44537.0,,,,0.09616723173990166,,,0.026966342591553092,,,0.046859914228618904,,,,,0.8300065114399263,,,,,,,1.0,,,,0.03205574391330055,,,0.026966342591553092,,,0.046859914228618904,,,,,0.028620914187583665,,,,,,,,,,3.0,,,1.0,,,1.0,,,,,29.0,,,,,,,,,,3.0,,,1.0,,,1.0,,,,,23.0,,,,,,
東広島市議会議員増員選挙（2005年02月27日投票）,東広島市議会議員増員選挙,広島県,東広島市,20050227.0,2005.0,2.0,27.0,20050220.0,,0.0,24.0,,41040.0,,,,その他,,,,,東広島市議会議員増員選挙（2005年02月27日投票）,5.0,24.0,13.0,1.8461538461538463,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.041666666666666664,,27932.0,2.0,57.416666666666664,7.59888515214933,37.0,53.75,57.0,62.0,70.0,58.84615384615385,6.870742361034648,49.0,53.0,57.0,65.0,70.0,,,,1827.0,,,,,,,,,,,26105.0,,,,,,,27932.0,,,,0.06540885006444222,,,,,,,,,,,0.9345911499355578,,,,,,,1.0,,,,0.06540885006444222,,,,,,,,,,,0.04063439782328512,,,,,,,,,,1.0,,,,,,,,,,,23.0,,,,,,,,,,1.0,,,,,,,,,,,12.0,,,,,,
東広島市議会議員補欠選挙（2006年04月23日投票）,東広島市議会議員補欠選挙,広島県,東広島市,20060423.0,2006.0,4.0,23.0,20060416.0,48.35,1.0,2.0,2.0,94444.0,,,,その他,,,,,東広島市議会議員補欠選挙（2006年04月23日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,42465.0,2.0,54.0,7.0,47.0,50.5,54.0,57.5,61.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,13760.0,,,,,28705.0,,,,,,,42465.0,,,,,,,,,,0.32403155539856354,,,,,0.6759684446014365,,,,,,,1.0,,,,,,,,,,0.32403155539856354,,,,,0.6759684446014365,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,
東広島市議会議員補欠選挙（2010年04月18日投票）,東広島市議会議員補欠選挙,広島県,東広島市,20100418.0,2010.0,4.0,18.0,20100411.0,8.82,1.0,2.0,2.0,138341.0,,,43897.0,その他,48.35,,,,東広島市議会議員補欠選挙（2010年04月18日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,10944.0,1.0,,,,,,,,65.0,0.0,65.0,65.0,65.0,65.0,65.0,,,,,,,,,,,,,,,10944.0,,,,,,,10944.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
東広島市議会議員補欠選挙（2014年04月20日投票）,東広島市議会議員補欠選挙,広島県,東広島市,20140420.0,2014.0,4.0,20.0,20140413.0,30.66,1.0,2.0,2.0,,,,,その他,8.82,,,,東広島市議会議員補欠選挙（2014年04月20日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,37750.0,1.0,51.5,3.5,48.0,49.75,51.5,53.25,55.0,55.0,0.0,55.0,55.0,55.0,55.0,55.0,,,,,,,,,,,,,,,37750.0,,,,,,,37750.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
東広島市議会議員選挙（1999年04月25日投票）,東広島市議会議員選挙,広島県,東広島市,19990425.0,1999.0,4.0,25.0,19990418.0,64.46,30.0,36.0,1.2,84803.0,,,,任期満了,,,,,東広島市議会議員選挙（1999年04月25日投票）,1.0,36.0,30.0,1.2,0.0,0.0,0.0,0.027777777777777776,0.03333333333333333,0.6388888888888888,0.2777777777777778,0.08333333333333333,0.7333333333333333,0.2,0.06666666666666667,0.6820186553380125,0.2420485777613594,0.07593276690062799,0.0296529850146962,0.02420485777613594,0.02531092230020933,54140.0,5.0,56.083333333333336,7.033155605969329,38.0,52.0,56.5,61.25,72.0,55.666666666666664,7.354514864278193,38.0,51.25,57.0,60.75,72.0,,,,3301.0,,,,1141.0,,2403.0,,,,,44844.0,2451.0,,,,,,54140.0,,,,0.06097155522718877,,,,0.02107499076468415,,0.044384927964536386,,,,,0.8282970077576653,0.04527151828592538,,,,,,1.0,,,,0.06097155522718877,,,,0.02107499076468415,,0.022192463982268193,,,,,0.027609900258588845,0.02263575914296269,,,,,,,,,1.0,,,,1.0,,2.0,,,,,30.0,2.0,,,,,,,,,1.0,,,,0.0,,2.0,,,,,26.0,1.0,,,,,
東広島市議会議員選挙（2003年04月27日投票）,東広島市議会議員選挙,広島県,東広島市,20030427.0,2003.0,4.0,27.0,20030420.0,58.79,30.0,35.0,1.1666666666666667,89693.0,,,4890.0,任期満了,64.46,,,,東広島市議会議員選挙（2003年04月27日投票）,1.0,35.0,30.0,1.1666666666666667,0.0,0.0,0.0,0.05714285714285714,0.03333333333333333,0.6857142857142857,0.2857142857142857,0.02857142857142857,0.7333333333333333,0.23333333333333334,0.03333333333333333,0.7069262248059051,0.2706564806669981,0.022417294527096798,0.02945525936691271,0.02706564806669981,0.022417294527096798,52294.0,4.0,57.628571428571426,8.02170524901288,39.0,51.5,58.0,63.5,70.0,57.7,7.983942217559777,39.0,51.25,57.0,63.75,70.0,,,,4538.0,,,,,,2030.0,,,,,43793.0,1933.0,,,,,,52294.0,,,,0.08677859792710445,,,,,,0.03881898496959498,,,,,0.8374383294450606,0.03696408765823995,,,,,,1.0,,,,0.043389298963552224,,,,,,0.01940949248479749,,,,,0.027914610981502018,0.03696408765823995,,,,,,,,,2.0,,,,,,2.0,,,,,30.0,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,26.0,1.0,,,,,
東広島市議会議員選挙（2007年04月22日投票）,東広島市議会議員選挙,広島県,東広島市,20070422.0,2007.0,4.0,22.0,20070415.0,55.45,32.0,39.0,1.21875,136429.0,,,46736.0,任期満了,58.79,,,,東広島市議会議員選挙（2007年04月22日投票）,1.0,39.0,32.0,1.21875,0.0,0.0,0.0,0.10256410256410256,0.09375,0.7435897435897436,0.1282051282051282,0.1282051282051282,0.8125,0.09375,0.09375,0.7815535275909916,0.11774202156046537,0.10070445084854307,0.026950121641068678,0.023548404312093076,0.020140890169708613,74952.0,4.0,58.38461538461539,7.688204033604168,43.0,53.5,59.0,62.5,72.0,57.84375,7.750441015677753,43.0,53.0,58.0,62.25,72.0,,,,7168.0,,,,,,2856.0,,,,,62092.0,2836.0,,,,,,74952.0,,,,0.09563453943857401,,,,,,0.03810438680755684,,,,,0.8284235243889423,0.037837549364926885,,,,,,1.0,,,,0.031878179812858,,,,,,0.01905219340377842,,,,,0.02510374316330128,0.037837549364926885,,,,,,,,,3.0,,,,,,2.0,,,,,33.0,1.0,,,,,,,,,3.0,,,,,,1.0,,,,,27.0,1.0,,,,,
東広島市議会議員選挙（2011年04月24日投票）,東広島市議会議員選挙,広島県,東広島市,20110424.0,2011.0,4.0,24.0,20110417.0,48.93,32.0,37.0,1.15625,138929.0,,,2500.0,任期満了,55.45,,,,東広島市議会議員選挙（2011年04月24日投票）,1.0,37.0,32.0,1.15625,0.0,0.0,0.0,0.10810810810810811,0.09375,0.8108108108108109,0.16216216216216217,0.02702702702702703,0.875,0.09375,0.03125,0.86889389374872,0.1073362449182253,0.023769861333054882,0.028963129791624,0.01788937415303755,0.023769861333054882,67227.98999999999,4.0,,,,,,,,60.34375,7.380757815935976,47.0,54.75,59.5,65.25,76.0,,,,7490.0,,,,,,2025.0,,,,,55333.99,2379.0,,,,,,67227.98999999999,,,,0.1114119282757078,,,,,,0.030121382477744766,,,,,0.8230796428689896,0.03538704637755792,,,,,,1.0,,,,0.03713730942523593,,,,,,0.030121382477744766,,,,,0.025721238839655925,0.03538704637755792,,,,,,,,,3.0,,,,,,1.0,,,,,32.0,1.0,,,,,,,,,3.0,,,,,,1.0,,,,,27.0,1.0,,,,,
東広島市議会議員選挙（2015年04月26日投票）,東広島市議会議員選挙,広島県,東広島市,20150426.0,2015.0,4.0,26.0,20150419.0,46.65,30.0,38.0,1.2666666666666666,,,,,任期満了,48.93,,,,東広島市議会議員選挙（2015年04月26日投票）,1.0,38.0,30.0,1.2666666666666666,0.0,0.0,0.0,0.10526315789473684,0.13333333333333333,0.5526315789473685,0.42105263157894735,0.02631578947368421,0.6,0.36666666666666664,0.03333333333333333,0.5678871678009423,0.40341206540818525,0.02870076679087242,0.027042246085759156,0.025213254088011578,0.02870076679087242,64946.0,4.0,58.973684210526315,8.276430841807619,27.0,55.25,60.5,63.75,71.0,59.2,6.236451982764986,44.0,55.25,59.5,63.0,71.0,,,,6454.0,,,,,,2115.0,,,,,54272.0,2105.0,,,,,,64946.0,,,,0.09937486527268807,,,,,,0.03256551596711114,,,,,0.8356480768638561,0.03241154189634465,,,,,,1.0,,,,0.033124955090896024,,,,,,0.03256551596711114,,,,,0.025322668995874428,0.03241154189634465,,,,,,,,,3.0,,,,,,1.0,,,,,33.0,1.0,,,,,,,,,3.0,,,,,,1.0,,,,,25.0,1.0,,,,,
東広島市議会議員選挙（2019年04月21日投票）,東広島市議会議員選挙,広島県,東広島市,20190421.0,2019.0,4.0,21.0,20190414.0,41.69,30.0,36.0,1.2,,,,,任期満了,46.65,,,,東広島市議会議員選挙（2019年04月21日投票）,1.0,36.0,30.0,1.2,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,60138.998,4.0,58.97222222222222,9.642170430835787,31.0,56.75,60.0,65.0,74.0,60.166666666666664,8.161222675283133,31.0,57.25,60.0,65.0,74.0,,,,6393.0,,,,,,2667.0,,,,,49283.998,,1795.0,,,,,60138.998,,,,0.1063037332281459,,,,,,0.04434726365078447,,,,,0.8195014822162484,,0.029847520904821196,,,,,1.0,,,,0.0354345777427153,,,,,,0.022173631825392236,,,,,0.027316716073874946,,0.029847520904821196,,,,,,,,3.0,,,,,,2.0,,,,,30.0,,1.0,,,,,,,,3.0,,,,,,1.0,,,,,25.0,,1.0,,,,
江田島市議会議員補欠選挙（2006年11月19日投票）,江田島市議会議員補欠選挙,広島県,江田島市,20061119.0,2006.0,11.0,19.0,20061112.0,65.76,1.0,3.0,3.0,3411.0,,,,その他,,,,,江田島市議会議員補欠選挙（2006年11月19日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,,0.3716651333946642,0.6283348666053358,,0.1858325666973321,0.6283348666053358,2174.0,1.0,61.333333333333336,13.474255287605157,45.0,53.0,61.0,69.5,78.0,45.0,0.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,,,,,2174.0,,,,,,,2174.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
江田島市議会議員補欠選挙（2007年09月09日投票）,江田島市議会議員補欠選挙,広島県,江田島市,20070909.0,2007.0,9.0,9.0,20070902.0,60.46,1.0,2.0,2.0,3364.0,,,-47.0,その他,65.76,,,,江田島市議会議員補欠選挙（2007年09月09日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,1980.0,1.0,60.5,1.5,59.0,59.75,60.5,61.25,62.0,59.0,0.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,1980.0,,,,,,,1980.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
江田島市議会議員補欠選挙（2012年11月18日投票）,江田島市議会議員補欠選挙,広島県,江田島市,20121118.0,2012.0,11.0,18.0,20121111.0,無投票,1.0,1.0,1.0,22964.0,,,19600.0,その他,60.46,,,,江田島市議会議員補欠選挙（2012年11月18日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,59.0,0.0,59.0,59.0,59.0,59.0,59.0,59.0,0.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
江田島市議会議員選挙（2009年10月04日投票）,江田島市議会議員選挙,広島県,江田島市,20091004.0,2009.0,10.0,4.0,20090927.0,78.01,20.0,28.0,1.4,23989.0,,,,任期満了,,,,,江田島市議会議員選挙（2009年10月04日投票）,1.0,28.0,20.0,1.4,0.0,0.0,0.0,0.03571428571428571,0.0,0.5357142857142857,0.2857142857142857,0.17857142857142858,0.65,0.2,0.15,0.5805206069303794,0.2805004752269404,0.13897891784268018,0.03870137379535863,0.03506255940336755,0.027795783568536035,18527.989999999998,2.0,60.32142857142857,8.328323323920314,39.0,55.75,61.5,68.0,70.0,59.8,9.0033327162779,39.0,54.5,61.5,68.0,70.0,,,,,,,,,,845.0,,,,,17682.989999999998,,,,,,,18527.989999999998,,,,,,,,,,0.04560667401051059,,,,,0.9543933259894894,,,,,,,1.0,,,,,,,,,,0.04560667401051059,,,,,0.03534790096257368,,,,,,,,,,,,,,,,1.0,,,,,27.0,,,,,,,,,,,,,,,,1.0,,,,,19.0,,,,,,
江田島市議会議員選挙（2013年10月06日投票）,江田島市議会議員選挙,広島県,江田島市,20131006.0,2013.0,10.0,6.0,20130929.0,73.82,18.0,21.0,1.1666666666666667,,,,,任期満了,78.01,,,,江田島市議会議員選挙（2013年10月06日投票）,1.0,21.0,18.0,1.1666666666666667,0.0,0.0,0.0,0.047619047619047616,0.0,0.7619047619047619,0.23809523809523808,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7192151556156969,0.2807848443843031,,0.04495094722598106,0.05615696887686063,,16258.0,3.0,62.61904761904762,8.693052455710388,43.0,57.0,64.0,70.0,74.0,62.27777777777778,8.918180902924316,43.0,57.5,63.5,70.5,74.0,,,,824.0,,,,,,662.0,,,,,14772.0,,,,,,,16258.0,,,,0.050682740804527004,,,,,,0.040718415549268056,,,,,0.9085988436462049,,,,,,,1.0,,,,0.050682740804527004,,,,,,0.040718415549268056,,,,,0.04782099177085289,,,,,,,,,,1.0,,,,,,1.0,,,,,19.0,,,,,,,,,,1.0,,,,,,1.0,,,,,16.0,,,,,,
江田島市議会議員選挙（2017年10月01日投票）,江田島市議会議員選挙,広島県,江田島市,20171001.0,2017.0,10.0,1.0,20170924.0,67.26,18.0,19.0,1.0555555555555556,20890.0,,,,任期満了,73.82,,,,江田島市議会議員選挙（2017年10月01日投票）,1.0,19.0,18.0,1.0555555555555556,0.0,0.0,0.0,0.10526315789473684,0.05555555555555555,0.631578947368421,0.3157894736842105,0.05263157894736842,0.6666666666666666,0.2777777777777778,0.05555555555555555,0.7183535178777394,0.25230680507497116,0.029339677047289504,0.05986279315647828,0.04205113417916186,0.029339677047289504,13872.0,0.0,63.473684210526315,10.594777368082086,36.0,58.5,64.0,71.0,78.0,63.72222222222222,10.831053891245382,36.0,59.25,65.5,71.5,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海田町議会議員補欠選挙（2007年11月11日投票）,海田町議会議員補欠選挙,広島県,海田町,20071111.0,2007.0,11.0,11.0,20071106.0,無投票,1.0,1.0,1.0,22478.0,,,,その他,,,,,海田町議会議員補欠選挙（2007年11月11日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,57.0,0.0,57.0,57.0,57.0,57.0,57.0,57.0,0.0,57.0,57.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
海田町議会議員補欠選挙（2015年11月01日投票）,海田町議会議員補欠選挙,広島県,海田町,20151101.0,2015.0,11.0,1.0,20151027.0,43.21,1.0,2.0,2.0,,,,,その他,,,,,海田町議会議員補欠選挙（2015年11月01日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,9328.0,1.0,54.5,12.5,42.0,48.25,54.5,60.75,67.0,42.0,0.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,,,9328.0,,,,,,,9328.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
海田町議会議員補欠選挙（2019年11月10日投票）,海田町議会議員補欠選挙,広島県,海田町,20191110.0,2019.0,11.0,10.0,20191105.0,無投票,1.0,1.0,1.0,,,,,辞職/竹本誠氏の辞職による,43.21,,,,海田町議会議員補欠選挙（2019年11月10日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,46.0,0.0,46.0,46.0,46.0,46.0,46.0,46.0,0.0,46.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
海田町議会議員選挙（2009年03月22日投票）,海田町議会議員選挙,広島県,海田町,20090322.0,2009.0,3.0,22.0,20090317.0,53.46,16.0,21.0,1.3125,22077.0,,,,任期満了,,,,,海田町議会議員選挙（2009年03月22日投票）,1.0,21.0,16.0,1.3125,0.0,0.0,0.0,0.14285714285714285,0.125,0.6666666666666666,0.2857142857142857,0.047619047619047616,0.6875,0.3125,0.0,0.639197267292912,0.32792485055508114,0.032877882152006835,0.04565694766377943,0.05465414175918019,0.032877882152006835,11710.0,4.0,58.666666666666664,9.711717681103602,36.0,56.0,60.0,64.0,75.0,58.25,9.283722313813572,36.0,56.0,59.5,64.0,72.0,,,,1410.0,,,,,,1139.0,,,944.0,,8217.0,,,,,,,11710.0,,,,0.12040990606319385,,,,,,0.09726729291204099,,,0.08061485909479078,,0.7017079419299744,,,,,,,1.0,,,,0.060204953031596925,,,,,,0.048633646456020495,,,0.08061485909479078,,0.0438567463706234,,,,,,,,,,2.0,,,,,,2.0,,,1.0,,16.0,,,,,,,,,,2.0,,,,,,2.0,,,1.0,,11.0,,,,,,
