,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_「人に優しく、自分に厳しく。」の会,得票数_こうべ未来フォーラム,得票数_さわやか神戸・フレッシュ市民の会,得票数_たちあがれ日本,得票数_みんなの党,得票数_三木新党8人のサムライ,得票数_住民投票党,得票数_公明党,得票数_参政党,得票数_国民民主党,得票数_地域ファースト丹波ささやま,得票数_地域政党たからづか,得票数_地域政党三田前進の会,得票数_市民力,得票数_幸福実現党,得票数_改革推進の会,得票数_新世代こうべ,得票数_新生宝塚,得票数_新社会党,得票数_日本共産党,得票数_日本創新党,得票数_日本維新の会,得票数_日本維新の党,得票数_民主党,得票数_民進党,得票数_河西維新の会,得票数_減税日本,得票数_無所属,得票数_社会民主党,得票数_神戸市民クラブ,得票数_神戸志民党,得票数_神戸改革フォーラム,得票数_立憲民主党,得票数_維新の党,得票数_緑の党 グリーンズジャパン,得票数_緑の党グリーンズジャパン,得票数_自由党,得票数_自由民主党,得票数_蒼翠会,得票数_行革・市民の会,得票数_議員のたまご,得票数_sum_v,得票率_NHKから国民を守る党,得票率_「人に優しく、自分に厳しく。」の会,得票率_こうべ未来フォーラム,得票率_さわやか神戸・フレッシュ市民の会,得票率_たちあがれ日本,得票率_みんなの党,得票率_三木新党8人のサムライ,得票率_住民投票党,得票率_公明党,得票率_参政党,得票率_国民民主党,得票率_地域ファースト丹波ささやま,得票率_地域政党たからづか,得票率_地域政党三田前進の会,得票率_市民力,得票率_幸福実現党,得票率_改革推進の会,得票率_新世代こうべ,得票率_新生宝塚,得票率_新社会党,得票率_日本共産党,得票率_日本創新党,得票率_日本維新の会,得票率_日本維新の党,得票率_民主党,得票率_民進党,得票率_河西維新の会,得票率_減税日本,得票率_無所属,得票率_社会民主党,得票率_神戸市民クラブ,得票率_神戸志民党,得票率_神戸改革フォーラム,得票率_立憲民主党,得票率_維新の党,得票率_緑の党 グリーンズジャパン,得票率_緑の党グリーンズジャパン,得票率_自由党,得票率_自由民主党,得票率_蒼翠会,得票率_行革・市民の会,得票率_議員のたまご,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_「人に優しく、自分に厳しく。」の会,一人あたり得票率_こうべ未来フォーラム,一人あたり得票率_さわやか神戸・フレッシュ市民の会,一人あたり得票率_たちあがれ日本,一人あたり得票率_みんなの党,一人あたり得票率_三木新党8人のサムライ,一人あたり得票率_住民投票党,一人あたり得票率_公明党,一人あたり得票率_参政党,一人あたり得票率_国民民主党,一人あたり得票率_地域ファースト丹波ささやま,一人あたり得票率_地域政党たからづか,一人あたり得票率_地域政党三田前進の会,一人あたり得票率_市民力,一人あたり得票率_幸福実現党,一人あたり得票率_改革推進の会,一人あたり得票率_新世代こうべ,一人あたり得票率_新生宝塚,一人あたり得票率_新社会党,一人あたり得票率_日本共産党,一人あたり得票率_日本創新党,一人あたり得票率_日本維新の会,一人あたり得票率_日本維新の党,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_河西維新の会,一人あたり得票率_減税日本,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_神戸市民クラブ,一人あたり得票率_神戸志民党,一人あたり得票率_神戸改革フォーラム,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_緑の党 グリーンズジャパン,一人あたり得票率_緑の党グリーンズジャパン,一人あたり得票率_自由党,一人あたり得票率_自由民主党,一人あたり得票率_蒼翠会,一人あたり得票率_行革・市民の会,一人あたり得票率_議員のたまご,立候補者数_NHKから国民を守る党,立候補者数_「人に優しく、自分に厳しく。」の会,立候補者数_こうべ未来フォーラム,立候補者数_さわやか神戸・フレッシュ市民の会,立候補者数_たちあがれ日本,立候補者数_みんなの党,立候補者数_三木新党8人のサムライ,立候補者数_住民投票党,立候補者数_公明党,立候補者数_参政党,立候補者数_国民民主党,立候補者数_地域ファースト丹波ささやま,立候補者数_地域政党たからづか,立候補者数_地域政党三田前進の会,立候補者数_市民力,立候補者数_幸福実現党,立候補者数_改革推進の会,立候補者数_新世代こうべ,立候補者数_新生宝塚,立候補者数_新社会党,立候補者数_日本共産党,立候補者数_日本創新党,立候補者数_日本維新の会,立候補者数_日本維新の党,立候補者数_民主党,立候補者数_民進党,立候補者数_河西維新の会,立候補者数_減税日本,立候補者数_無所属,立候補者数_社会民主党,立候補者数_神戸市民クラブ,立候補者数_神戸志民党,立候補者数_神戸改革フォーラム,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_緑の党 グリーンズジャパン,立候補者数_緑の党グリーンズジャパン,立候補者数_自由党,立候補者数_自由民主党,立候補者数_蒼翠会,立候補者数_行革・市民の会,立候補者数_議員のたまご,当選者数_NHKから国民を守る党,当選者数_「人に優しく、自分に厳しく。」の会,当選者数_こうべ未来フォーラム,当選者数_さわやか神戸・フレッシュ市民の会,当選者数_たちあがれ日本,当選者数_みんなの党,当選者数_三木新党8人のサムライ,当選者数_住民投票党,当選者数_公明党,当選者数_参政党,当選者数_国民民主党,当選者数_地域ファースト丹波ささやま,当選者数_地域政党たからづか,当選者数_地域政党三田前進の会,当選者数_市民力,当選者数_幸福実現党,当選者数_改革推進の会,当選者数_新世代こうべ,当選者数_新生宝塚,当選者数_新社会党,当選者数_日本共産党,当選者数_日本創新党,当選者数_日本維新の会,当選者数_日本維新の党,当選者数_民主党,当選者数_民進党,当選者数_河西維新の会,当選者数_減税日本,当選者数_無所属,当選者数_社会民主党,当選者数_神戸市民クラブ,当選者数_神戸志民党,当選者数_神戸改革フォーラム,当選者数_立憲民主党,当選者数_維新の党,当選者数_緑の党 グリーンズジャパン,当選者数_緑の党グリーンズジャパン,当選者数_自由党,当選者数_自由民主党,当選者数_蒼翠会,当選者数_行革・市民の会,当選者数_議員のたまご
南あわじ市議会議員選挙（2013年10月27日投票）,南あわじ市議会議員選挙,兵庫県,南あわじ市,20131027.0,2013.0,10.0,27.0,20131020.0,72.44,18.0,22.0,1.2222222222222223,,,,,任期満了,78.97,,,,南あわじ市議会議員選挙（2013年10月27日投票）,1.0,22.0,18.0,1.2222222222222223,0.0,0.0,0.0,0.09090909090909091,0.05555555555555555,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.8209799629567267,0.11560868833136892,0.06341134871190436,0.045609997942040376,0.05780434416568446,0.03170567435595218,29695.0,4.0,63.68181818181818,8.68324595589567,38.0,59.25,63.0,68.0,77.0,65.94444444444444,6.71211361165784,56.0,60.75,65.5,71.0,77.0,,,,,,,,,2191.0,,,,,,,,,,,,2759.0,,,,1401.0,,,,23344.0,,,,,,,,,,,,,,29695.0,,,,,,,,,0.07378346522983667,,,,,,,,,,,,0.0929112645226469,,,,0.0471796598753999,,,,0.7861256103721165,,,,,,,,,,,,,,1.0,,,,,,,,,0.07378346522983667,,,,,,,,,,,,0.04645563226132345,,,,0.0471796598753999,,,,0.04367364502067314,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,18.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,14.0,,,,,,,,,,,,,
南あわじ市議会議員選挙（2017年10月22日投票）,南あわじ市議会議員選挙,兵庫県,南あわじ市,20171022.0,2017.0,10.0,22.0,20171015.0,67.5,18.0,20.0,1.1111111111111112,40697.0,,,,任期満了,72.44,,,,南あわじ市議会議員選挙（2017年10月22日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.1,0.1111111111111111,0.75,0.25,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7793014230271669,0.22069857697283313,,0.051953428201811126,0.044139715394566625,,27055.0,4.0,65.15,9.981357623089155,33.0,61.5,64.0,68.75,81.0,65.94444444444444,10.211497997748651,33.0,63.0,65.5,70.25,81.0,,,,,,,,,2243.0,,,,,,,,,,,,2478.0,,,,1262.0,,,,21072.0,,,,,,,,,,,,,,27055.0,,,,,,,,,0.0829051931251155,,,,,,,,,,,,0.09159120310478655,,,,0.046645721678063204,,,,0.7788578820920348,,,,,,,,,,,,,,1.0,,,,,,,,,0.0829051931251155,,,,,,,,,,,,0.045795601552393275,,,,0.046645721678063204,,,,0.04867861763075217,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,16.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,14.0,,,,,,,,,,,,,
多可町議会議員選挙（2005年11月27日投票）,多可町議会議員選挙,兵庫県,多可町,20051127.0,2005.0,11.0,27.0,20051122.0,82.09,18.0,23.0,1.2777777777777777,19820.0,,,,その他,,,,,多可町議会議員選挙（2005年11月27日投票）,1.0,23.0,18.0,1.2777777777777777,0.0,0.0,0.0,0.13043478260869565,0.16666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.043478260869565216,,15997.0,2.0,59.95652173913044,8.670180083730097,34.0,56.5,63.0,66.0,73.0,58.333333333333336,8.685876147196922,34.0,56.25,61.0,64.0,68.0,,,,,,,,,,,,,,,,,,,,,864.0,,,,,,,,15133.0,,,,,,,,,,,,,,15997.0,,,,,,,,,,,,,,,,,,,,,0.054010126898793524,,,,,,,,0.9459898731012065,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.054010126898793524,,,,,,,,0.04299953968641848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,17.0,,,,,,,,,,,,,
多可町議会議員選挙（2009年11月15日投票）,多可町議会議員選挙,兵庫県,多可町,20091115.0,2009.0,11.0,15.0,20091110.0,77.85,14.0,17.0,1.2142857142857142,19207.0,,,-613.0,任期満了,82.09,,,,多可町議会議員選挙（2009年11月15日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.11764705882352941,0.07142857142857142,0.6470588235294118,0.35294117647058826,0.0,0.5714285714285714,0.42857142857142855,0.0,0.6097740728138823,0.3902259271861177,,0.055434006619443844,0.06503765453101962,,14695.0,2.0,61.76470588235294,7.604405934678735,38.0,59.0,62.0,67.0,72.0,61.857142857142854,7.799790682696398,38.0,59.5,62.0,67.0,72.0,,,,,,,,,,,,,,,,,,,,,1048.0,,,,,,,,13647.0,,,,,,,,,,,,,,14695.0,,,,,,,,,,,,,,,,,,,,,0.07131677441306566,,,,,,,,0.9286832255869343,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.07131677441306566,,,,,,,,0.05804270159918339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,13.0,,,,,,,,,,,,,
多可町議会議員選挙（2013年11月17日投票）,多可町議会議員選挙,兵庫県,多可町,20131117.0,2013.0,11.0,17.0,20131112.0,67.41,14.0,15.0,1.0714285714285714,,,,,任期満了,77.85,,,,多可町議会議員選挙（2013年11月17日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.06666666666666667,0.07142857142857142,0.4666666666666667,0.3333333333333333,0.2,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.39536786971110566,0.39438579261805384,0.2102463376708405,0.05648112424444367,0.07887715852361077,0.07008211255694684,12219.0,2.0,61.333333333333336,6.02955682911734,42.0,60.5,63.0,65.0,66.0,61.357142857142854,6.240502988623626,42.0,60.25,63.5,65.0,66.0,,,,,,,,,,,,,,,,,,,,,809.0,,,,,,,,11410.0,,,,,,,,,,,,,,12219.0,,,,,,,,,,,,,,,,,,,,,0.0662083640232425,,,,,,,,0.9337916359767575,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0662083640232425,,,,,,,,0.06669940256976839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,13.0,,,,,,,,,,,,,
多可町議会議員選挙（2017年11月19日投票）,多可町議会議員選挙,兵庫県,多可町,20171119.0,2017.0,11.0,19.0,20171114.0,無投票,14.0,14.0,1.0,,,,,任期満了,67.41,,,,多可町議会議員選挙（2017年11月19日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.6428571428571429,0.2857142857142857,0.07142857142857142,,,,,,,0.0,0.0,64.07142857142857,4.920282885512721,54.0,59.75,65.5,67.75,70.0,64.07142857142857,4.920282885512721,54.0,59.75,65.5,67.75,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
太子町議会議員補欠選挙（2008年07月27日投票）,太子町議会議員補欠選挙,兵庫県,太子町,20080727.0,2008.0,7.0,27.0,20080722.0,53.11,1.0,3.0,3.0,26423.0,,,,その他,,,,,太子町議会議員補欠選挙（2008年07月27日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,,0.29371647509578547,0.7062835249042145,,0.29371647509578547,0.35314176245210727,13050.0,1.0,56.333333333333336,15.062831370260005,36.0,48.5,61.0,66.5,72.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13050.0,,,,,,,,,,,,,,13050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
太子町議会議員補欠選挙（2016年07月10日投票）,太子町議会議員補欠選挙,兵庫県,太子町,20160710.0,2016.0,7.0,10.0,20160705.0,60.95,2.0,3.0,1.5,27253.0,,,830.0,退職,53.11,,,,太子町議会議員補欠選挙（2016年07月10日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,,0.6440233823825842,0.35597661761741584,,0.3220116911912921,0.35597661761741584,14883.0,0.0,57.0,10.677078252031311,48.0,49.5,51.0,61.5,72.0,72.0,0.0,72.0,72.0,72.0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
太子町議会議員選挙（1999年04月25日投票）,太子町議会議員選挙,兵庫県,太子町,19990425.0,1999.0,4.0,25.0,19990420.0,70.22,20.0,21.0,1.05,24590.0,,,,任期満了,,,,,太子町議会議員選挙（1999年04月25日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.09523809523809523,0.1,0.8095238095238095,0.19047619047619047,0.0,0.85,0.15,0.0,0.8478643510912931,0.15213564890870687,,0.04987437359360548,0.03803391222717672,,17044.0,3.0,58.38095238095238,9.042103582032702,28.0,56.0,61.0,64.0,69.0,59.9,6.114736298484179,45.0,56.75,61.5,64.0,69.0,,,,,,,,,1187.0,,,,,,,,,,,,876.0,,,,,,,,14981.0,,,,,,,,,,,,,,17044.0,,,,,,,,,0.06964327622623798,,,,,,,,,,,,0.05139638582492373,,,,,,,,0.8789603379488383,,,,,,,,,,,,,,1.0,,,,,,,,,0.06964327622623798,,,,,,,,,,,,0.05139638582492373,,,,,,,,0.04626107041835991,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,18.0,,,,,,,,,,,,,
太子町議会議員選挙（2003年04月27日投票）,太子町議会議員選挙,兵庫県,太子町,20030427.0,2003.0,4.0,27.0,20030422.0,66.98,18.0,22.0,1.2222222222222223,25475.0,,,885.0,任期満了,70.22,,,,太子町議会議員選挙（2003年04月27日投票）,1.0,22.0,18.0,1.2222222222222223,0.0,0.0,0.0,0.22727272727272727,0.2777777777777778,0.5909090909090909,0.36363636363636365,0.045454545454545456,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.544472152950956,0.38683054269089184,0.06869730435815224,0.04188247330391969,0.04835381783636148,0.06869730435815224,16842.0,3.0,57.27272727272727,10.314076075405698,26.0,52.25,61.0,65.0,69.0,56.333333333333336,10.816653826391967,26.0,49.75,61.0,65.0,68.0,,,,,,,,,1832.0,,,,,,,,,,,,1157.0,,,,,,,,13853.0,,,,,,,,,,,,,,16842.0,,,,,,,,,0.10877567984799905,,,,,,,,,,,,0.06869730435815224,,,,,,,,0.8225270157938487,,,,,,,,,,,,,,1.0,,,,,,,,,0.05438783992399952,,,,,,,,,,,,0.06869730435815224,,,,,,,,0.0432908955680973,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,15.0,,,,,,,,,,,,,
太子町議会議員選挙（2007年04月22日投票）,太子町議会議員選挙,兵庫県,太子町,20070422.0,2007.0,4.0,22.0,20070417.0,61.69,16.0,18.0,1.125,26122.0,,,647.0,任期満了,66.98,,,,太子町議会議員選挙（2007年04月22日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.2222222222222222,0.1875,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.6875,0.1875,0.125,0.72505804648655,0.18957295884885383,0.08536899466459603,0.06042150387387917,0.04739323971221346,0.04268449733229802,15801.990000000002,3.0,56.0,12.274635093014645,30.0,48.75,57.0,65.5,72.0,56.3125,11.416647658135027,30.0,50.25,57.0,64.5,72.0,,,,,,,,,2540.0,,,,,,,,,,,,1340.0,,,,,,,,11921.99,,,,,,,,,,,,,,15801.99,,,,,,,,,0.16073924866425052,,,,,,,,,,,,0.08479944614570696,,,,,,,,0.7544613051900425,,,,,,,,,,,,,,1.0,,,,,,,,,0.08036962433212526,,,,,,,,,,,,0.08479944614570696,,,,,,,,0.05029742034600283,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,13.0,,,,,,,,,,,,,
太子町議会議員選挙（2011年04月24日投票）,太子町議会議員選挙,兵庫県,太子町,20110424.0,2011.0,4.0,24.0,20110419.0,56.97,16.0,19.0,1.1875,26487.0,,,365.0,任期満了,61.69,,,,太子町議会議員選挙（2011年04月24日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.15789473684210525,0.125,0.5263157894736842,0.47368421052631576,0.0,0.5,0.5,0.0,0.5010821046936291,0.4989178953063709,,0.05010821046936291,0.055435321700707876,,14786.0,3.0,,,,,,,,,,,,,,,,,,,,,,,2152.0,,,,,,,,,,,,956.0,,,,,,,,11678.0,,,,,,,,,,,,,,14786.0,,,,,,,,,0.1455430812931151,,,,,,,,,,,,0.06465575544433924,,,,,,,,0.7898011632625457,,,,,,,,,,,,,,1.0,,,,,,,,,0.07277154064655755,,,,,,,,,,,,0.06465575544433924,,,,,,,,0.049362572703909105,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,13.0,,,,,,,,,,,,,
太子町議会議員選挙（2015年04月26日投票）,太子町議会議員選挙,兵庫県,太子町,20150426.0,2015.0,4.0,26.0,20150421.0,55.24,16.0,19.0,1.1875,,,,,任期満了,56.97,,,,太子町議会議員選挙（2015年04月26日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.10526315789473684,0.125,0.7368421052631579,0.2631578947368421,0.0,0.8125,0.1875,0.0,0.7050304878048781,0.29496951219512196,,0.050359320557491295,0.058993902439024394,,14432.0,3.0,57.36842105263158,8.189920161013006,39.0,52.0,59.0,62.5,69.0,58.5,8.200609733428363,39.0,56.5,60.5,64.25,69.0,,,,,,,,,1817.0,,,,,,,,,,,,673.0,,,,,,,,11942.0,,,,,,,,,,,,,,14432.0,,,,,,,,,0.1259007760532151,,,,,,,,,,,,0.04663248337028825,,,,,,,,0.8274667405764967,,,,,,,,,,,,,,1.0,,,,,,,,,0.06295038802660755,,,,,,,,,,,,0.04663248337028825,,,,,,,,0.051716671286031045,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,13.0,,,,,,,,,,,,,
太子町議会議員選挙（2019年04月21日投票）,太子町議会議員選挙,兵庫県,太子町,20190421.0,2019.0,4.0,21.0,20190416.0,53.22,15.0,24.0,1.6,27377.0,,,,任期満了,55.24,,,,太子町議会議員選挙（2019年04月21日投票）,1.0,24.0,15.0,1.6,0.0,0.0,0.0,0.08333333333333333,0.06666666666666667,,,,,,,,,,,,,14368.997,4.0,60.416666666666664,10.919846865023134,39.0,53.0,62.5,66.5,85.0,57.266666666666666,10.148672600668304,39.0,50.0,61.0,64.0,74.0,,,,,,,,,1869.0,,,,,,,,,,,,492.0,,,,,,,,11391.997,,,,,616.0,,,,,,,,,14368.997,,,,,,,,,0.13007170925013067,,,,,,,,,,,,0.03424038574160743,,,,,,,,0.79281782855129,,,,,0.04287007645697191,,,,,,,,,1.0,,,,,,,,,0.06503585462506534,,,,,,,,,,,,0.03424038574160743,,,,,,,,0.0396408914275645,,,,,0.04287007645697191,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,20.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.0,,,,,,,,12.0,,,,,1.0,,,,,,,,
姫路市議会議員増員選挙（2006年04月30日投票）,姫路市議会議員増員選挙,兵庫県,姫路市,20060430.0,2006.0,4.0,30.0,20060423.0,64.29,0.0,17.0,,43115.0,,,,その他,,,,,姫路市議会議員増員選挙（2006年04月30日投票）,4.0,17.0,6.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.058823529411764705,,27266.0,2.0,59.64705882352941,6.902183597116531,45.0,55.0,61.0,65.0,70.0,60.333333333333336,6.599663291074443,52.0,54.25,60.5,65.25,70.0,,,,,,,,,,,,,,,,,,,,,,,,,2097.0,,,,25169.0,,,,,,,,,,,,,,27266.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0769089708794836,,,,0.9230910291205164,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0769089708794836,,,,0.05769318932003228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,5.0,,,,,,,,,,,,,
姫路市議会議員選挙（2003年04月27日投票）,姫路市議会議員選挙,兵庫県,姫路市,20030427.0,2003.0,4.0,27.0,20030420.0,58.05,43.0,48.0,1.1162790697674418,371104.0,,,,任期満了,,,,,姫路市議会議員選挙（2003年04月27日投票）,1.0,48.0,43.0,1.1162790697674418,0.0,0.0,0.0,0.14583333333333334,0.13953488372093023,0.75,0.22916666666666666,0.020833333333333332,0.813953488372093,0.18604651162790697,0.0,0.7593109334628648,0.2327581808773509,0.00793088565978431,0.02109197037396847,0.021159834625213716,0.00793088565978431,210316.99,6.0,54.25,8.709429755538917,29.0,49.75,55.0,61.0,71.0,54.16279069767442,8.474119924279822,29.0,49.5,55.0,60.0,71.0,,,,,,,,,32692.0,,,,,,,,,,,7642.0,18821.0,,,,8979.0,,,,126521.8,,,,,,,,,,15661.189999999999,,,,210316.99,,,,,,,,,0.15544155514968144,,,,,,,,,,,0.03633562842450341,0.08948872841894515,,,,0.04269269924412669,,,,0.601576696205095,,,,,,,,,,0.07446469255764833,,,,1.0,,,,,,,,,0.01943019439371018,,,,,,,,,,,0.018167814212251707,0.01789774568378903,,,,0.04269269924412669,,,,0.020744024007072242,,,,,,,,,,0.024821564185882775,,,,,,,,,,,,8.0,,,,,,,,,,,2.0,5.0,,,,1.0,,,,29.0,,,,,,,,,,3.0,,,,,,,,,,,,8.0,,,,,,,,,,,2.0,5.0,,,,1.0,,,,24.0,,,,,,,,,,3.0,,,
姫路市議会議員選挙（2007年04月22日投票）,姫路市議会議員選挙,兵庫県,姫路市,20070422.0,2007.0,4.0,22.0,20070415.0,52.39,0.0,62.0,,418794.0,,,47690.0,任期満了,58.05,,,,姫路市議会議員選挙（2007年04月22日投票）,5.0,62.0,49.0,1.2653061224489797,0.016129032258064516,0.2,0.2,0.08064516129032258,0.10204081632653061,0.6290322580645161,0.3548387096774194,0.016129032258064516,0.7346938775510204,0.2653061224489796,0.0,0.6665729325390682,0.3282253127916228,0.005201754669308935,0.017541392961554426,0.014919332399619218,0.005201754669308935,214542.99,5.0,55.064516129032256,9.848646489193058,30.0,49.0,57.0,62.0,75.0,54.59183673469388,10.169820032013767,30.0,49.0,55.0,62.0,75.0,,,,,,,,,31010.0,,,,,,,,,,,,15966.0,,,,9716.630000000001,,,,,,,,,,,,,,11658.08,,,,68350.71,,,,,,,,,0.4536895081265432,,,,,,,,,,,,0.23358938041755525,,,,0.14215843551588564,,,,,,,,,,,,,,0.1705626759400158,,,,1.0,,,,,,,,,0.0567111885158179,,,,,,,,,,,,0.04671787608351105,,,,0.07107921775794282,,,,,,,,,,,,,,0.056854225313338606,,,,,,,,,,,,8.0,,,,,,,,,,,,5.0,,,,2.0,,,,44.0,,,,,,,,,,3.0,,,,,,,,,,,,8.0,,,,,,,,,,,,4.0,,,,2.0,,,,32.0,,,,,,,,,,3.0,,,
