"","","","","/項目 コード","D1202","D2201","D2202","D2203","D2204","D2205","D2206","D2209","D2210","D2211","D2212","D2213","D2214","D2215","D3205","D420102","D420202"
"調査年 コード","調査年","地域 コード","地域","/項目","D1202_一般行政部門職員数（市区町村）【人】","D2201_財政力指数（市町村財政）【‐】","D2202_実質収支比率（市町村財政）【％】","D2203_経常収支比率（市町村財政）【％】","D2204_公債費比率（市町村財政）【％】","D2205_基準財政収入額（市町村財政）【千円】","D2206_基準財政需要額（市町村財政）【千円】","D2209_一般財源（市町村財政）【千円】","D2210_投資的経費（市町村財政）【千円】","D2211_実質公債費比率（市町村財政）【％】","D2212_将来負担比率（市町村財政）【％】","D2213_標準財政規模（市町村財政）【千円】","D2214_実質赤字比率（市町村財政）【％】","D2215_連結実質赤字比率（市町村財政）【％】","D3205_地方債現在高（市町村財政）【千円】","D420102_市町村民税【千円】","D420202_固定資産税（市町村税）【千円】"
"1983100000","1983年度","02412","青森県 おいらせ町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","02423","青森県 大間町","","***","0.13","3.7","***","14.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","02424","青森県 東通村","","***","0.26","5.7","***","11.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","02425","青森県 風間浦村","","***","0.12","4.0","***","14.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","02426","青森県 佐井村","","***","0.13","5.7","***","13.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","02441","青森県 三戸町","","***","0.27","4.6","***","21.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","02442","青森県 五戸町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","02443","青森県 田子町","","***","0.19","2.1","***","18.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","02445","青森県 南部町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","02446","青森県 階上町","","***","0.25","1.7","***","16.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","02450","青森県 新郷村","","***","0.12","5.4","***","18.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03201","岩手県 盛岡市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03202","岩手県 宮古市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03203","岩手県 大船渡市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03205","岩手県 花巻市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03206","岩手県 北上市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03207","岩手県 久慈市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03208","岩手県 遠野市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03209","岩手県 一関市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03210","岩手県 陸前高田市","","***","0.26","4.8","***","18.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03211","岩手県 釜石市","","***","0.60","1.8","***","18.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03213","岩手県 二戸市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03214","岩手県 八幡平市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03215","岩手県 奥州市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03216","岩手県 滝沢市","","***","0.40","4.3","***","14.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03301","岩手県 雫石町","","***","0.36","5.0","***","13.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03302","岩手県 葛巻町","","***","0.16","2.0","***","15.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03303","岩手県 岩手町","","***","0.24","1.6","***","16.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03321","岩手県 紫波町","","***","0.35","2.4","***","14.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03322","岩手県 矢巾町","","***","0.46","5.5","***","12.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03366","岩手県 西和賀町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03381","岩手県 金ケ崎町","","***","0.36","3.0","***","19.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03402","岩手県 平泉町","","***","0.28","4.1","***","15.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03441","岩手県 住田町","","***","0.21","3.7","***","14.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03461","岩手県 大槌町","","***","0.30","1.4","***","19.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03482","岩手県 山田町","","***","0.26","2.1","***","15.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03483","岩手県 岩泉町","","***","0.18","2.7","***","13.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03484","岩手県 田野畑村","","***","0.13","2.4","***","14.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03485","岩手県 普代村","","***","0.16","4.1","***","16.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03501","岩手県 軽米町","","***","0.19","2.7","***","18.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03503","岩手県 野田村","","***","0.17","4.2","***","16.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03506","岩手県 九戸村","","***","0.18","4.2","***","16.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03507","岩手県 洋野町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","03524","岩手県 一戸町","","***","0.24","3.5","***","19.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04100","宮城県 仙台市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04101","宮城県 仙台市 青葉区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04102","宮城県 仙台市 宮城野区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04103","宮城県 仙台市 若林区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04104","宮城県 仙台市 太白区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04105","宮城県 仙台市 泉区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04202","宮城県 石巻市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04203","宮城県 塩竈市","","***","0.69","3.4","***","17.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04205","宮城県 気仙沼市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04206","宮城県 白石市","","***","0.44","7.2","***","12.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04207","宮城県 名取市","","***","0.68","4.8","***","14.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04208","宮城県 角田市","","***","0.49","7.0","***","15.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04209","宮城県 多賀城市","","***","0.82","9.0","***","12.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04211","宮城県 岩沼市","","***","0.80","0.9","***","10.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04212","宮城県 登米市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04213","宮城県 栗原市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04214","宮城県 東松島市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04215","宮城県 大崎市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04216","宮城県 富谷市","","***","0.46","10.7","***","9.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04301","宮城県 蔵王町","","***","0.39","8.6","***","9.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04302","宮城県 七ヶ宿町","","***","0.24","3.1","***","11.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04321","宮城県 大河原町","","***","0.49","4.7","***","9.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04322","宮城県 村田町","","***","0.36","3.1","***","14.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04323","宮城県 柴田町","","***","0.67","0.9","***","10.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04324","宮城県 川崎町","","***","0.37","4.3","***","11.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04341","宮城県 丸森町","","***","0.27","5.9","***","10.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04361","宮城県 亘理町","","***","0.44","2.4","***","13.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04362","宮城県 山元町","","***","0.40","2.2","***","14.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04401","宮城県 松島町","","***","0.48","2.4","***","13.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04404","宮城県 七ヶ浜町","","***","0.56","5.0","***","6.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04406","宮城県 利府町","","***","0.47","2.3","***","7.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04421","宮城県 大和町","","***","0.35","2.7","***","11.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04422","宮城県 大郷町","","***","0.29","6.7","***","11.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04424","宮城県 大衡村","","***","0.31","3.3","***","14.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04444","宮城県 色麻町","","***","0.26","3.5","***","13.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04445","宮城県 加美町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04501","宮城県 涌谷町","","***","0.40","2.3","***","9.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04505","宮城県 美里町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04581","宮城県 女川町","","***","0.40","4.6","***","5.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","04606","宮城県 南三陸町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05201","秋田県 秋田市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05202","秋田県 能代市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05203","秋田県 横手市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05204","秋田県 大館市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05206","秋田県 男鹿市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05207","秋田県 湯沢市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05209","秋田県 鹿角市","","***","0.32","4.1","***","13.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05210","秋田県 由利本荘市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05211","秋田県 潟上市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05212","秋田県 大仙市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05213","秋田県 北秋田市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05214","秋田県 にかほ市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05215","秋田県 仙北市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05303","秋田県 小坂町","","***","0.36","2.8","***","16.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05327","秋田県 上小阿仁村","","***","0.15","9.9","***","13.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05346","秋田県 藤里町","","***","0.18","2.9","***","10.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05348","秋田県 三種町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05349","秋田県 八峰町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05361","秋田県 五城目町","","***","0.29","1.3","***","21.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05363","秋田県 八郎潟町","","***","0.29","10.0","***","17.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05366","秋田県 井川町","","***","0.25","10.9","***","17.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05368","秋田県 大潟村","","***","0.27","8.5","***","6.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05434","秋田県 美郷町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05463","秋田県 羽後町","","***","0.24","7.0","***","12.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","05464","秋田県 東成瀬村","","***","0.11","8.5","***","19.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06201","山形県 山形市","","***","0.82","4.2","***","11.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06202","山形県 米沢市","","***","0.54","7.2","***","7.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06203","山形県 鶴岡市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06204","山形県 酒田市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06205","山形県 新庄市","","***","0.54","6.8","***","12.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06206","山形県 寒河江市","","***","0.50","9.7","***","15.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06207","山形県 上山市","","***","0.45","0.9","***","12.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06208","山形県 村山市","","***","0.38","7.2","***","19.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06209","山形県 長井市","","***","0.45","5.2","***","17.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06210","山形県 天童市","","***","0.61","5.5","***","13.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06211","山形県 東根市","","***","0.52","16.6","***","10.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06212","山形県 尾花沢市","","***","0.25","7.2","***","13.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06213","山形県 南陽市","","***","0.39","6.1","***","14.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06301","山形県 山辺町","","***","0.32","2.8","***","20.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06302","山形県 中山町","","***","0.33","5.0","***","21.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06321","山形県 河北町","","***","0.43","5.5","***","17.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06322","山形県 西川町","","***","0.24","3.3","***","19.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06323","山形県 朝日町","","***","0.20","7.7","***","16.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06324","山形県 大江町","","***","0.27","3.6","***","14.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06341","山形県 大石田町","","***","0.25","2.9","***","10.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06361","山形県 金山町","","***","0.21","4.5","***","14.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06362","山形県 最上町","","***","0.25","5.5","***","10.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06363","山形県 舟形町","","***","0.21","4.6","***","10.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06364","山形県 真室川町","","***","0.22","1.5","***","11.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06365","山形県 大蔵村","","***","0.19","2.6","***","8.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06366","山形県 鮭川村","","***","0.18","7.3","***","9.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06367","山形県 戸沢村","","***","0.18","3.8","***","10.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06381","山形県 高畠町","","***","0.33","5.9","***","13.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06382","山形県 川西町","","***","0.28","4.6","***","14.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06401","山形県 小国町","","***","0.29","5.6","***","9.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06402","山形県 白鷹町","","***","0.28","7.1","***","11.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06403","山形県 飯豊町","","***","0.22","3.7","***","13.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06426","山形県 三川町","","***","0.31","5.3","***","15.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06428","山形県 庄内町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06461","山形県 遊佐町","","***","0.36","5.3","***","14.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07201","福島県 福島市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07202","福島県 会津若松市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07203","福島県 郡山市","","***","0.67","3.3","***","10.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07204","福島県 いわき市","","***","0.67","4.5","***","13.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07205","福島県 白河市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07207","福島県 須賀川市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07208","福島県 喜多方市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07209","福島県 相馬市","","***","0.45","4.6","***","13.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07210","福島県 二本松市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07211","福島県 田村市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07212","福島県 南相馬市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07213","福島県 伊達市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07214","福島県 本宮市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07301","福島県 桑折町","","***","0.41","6.7","***","8.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07303","福島県 国見町","","***","0.28","2.4","***","9.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07308","福島県 川俣町","","***","0.32","2.2","***","12.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07322","福島県 大玉村","","***","0.25","8.0","***","15.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07342","福島県 鏡石町","","***","0.45","4.4","***","8.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07344","福島県 天栄村","","***","0.25","4.3","***","10.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07362","福島県 下郷町","","***","0.24","5.5","***","10.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07364","福島県 檜枝岐村","","***","0.32","5.4","***","17.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07367","福島県 只見町","","***","0.25","4.4","***","13.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07368","福島県 南会津町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07402","福島県 北塩原村","","***","0.22","8.3","***","15.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07405","福島県 西会津町","","***","0.19","1.2","***","14.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07407","福島県 磐梯町","","***","0.36","12.1","***","12.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07408","福島県 猪苗代町","","***","0.37","6.7","***","10.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07421","福島県 会津坂下町","","***","0.37","5.9","***","12.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07422","福島県 湯川村","","***","0.18","5.1","***","12.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07423","福島県 柳津町","","***","0.14","9.7","***","13.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07444","福島県 三島町","","***","0.22","6.3","***","13.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07445","福島県 金山町","","***","0.47","1.9","***","11.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07446","福島県 昭和村","","***","0.10","1.9","***","13.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07447","福島県 会津美里町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07461","福島県 西郷村","","***","0.47","4.7","***","9.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07464","福島県 泉崎村","","***","0.27","2.8","***","13.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07465","福島県 中島村","","***","0.26","4.5","***","11.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07466","福島県 矢吹町","","***","0.46","3.1","***","13.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07481","福島県 棚倉町","","***","0.44","4.0","***","16.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07482","福島県 矢祭町","","***","0.19","4.6","***","10.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07483","福島県 塙町","","***","0.24","2.7","***","8.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07484","福島県 鮫川村","","***","0.13","4.1","***","14.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07501","福島県 石川町","","***","0.42","8.4","***","12.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07502","福島県 玉川村","","***","0.25","5.8","***","9.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07503","福島県 平田村","","***","0.21","4.4","***","14.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07504","福島県 浅川町","","***","0.28","4.6","***","12.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07505","福島県 古殿町","","***","0.20","2.7","***","13.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07521","福島県 三春町","","***","0.36","6.4","***","11.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07522","福島県 小野町","","***","0.31","4.1","***","16.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07541","福島県 広野町","","***","2.00","4.8","***","3.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07542","福島県 楢葉町","","***","1.09","2.8","***","5.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07543","福島県 富岡町","","***","0.70","0.9","***","10.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07544","福島県 川内村","","***","0.17","8.1","***","11.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07545","福島県 大熊町","","***","1.85","15.9","***","3.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07546","福島県 双葉町","","***","1.95","10.2","***","7.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07547","福島県 浪江町","","***","0.41","3.7","***","15.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07548","福島県 葛尾村","","***","0.10","6.7","***","19.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07561","福島県 新地町","","***","0.27","2.5","***","12.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07564","福島県 飯舘村","","***","0.18","9.1","***","10.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08201","茨城県 水戸市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08202","茨城県 日立市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08203","茨城県 土浦市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08204","茨城県 古河市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08205","茨城県 石岡市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08207","茨城県 結城市","","***","0.53","4.9","***","11.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08208","茨城県 龍ケ崎市","","***","0.58","3.6","***","10.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08210","茨城県 下妻市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08211","茨城県 常総市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
