"","","","","/項目 コード","D3201","D320101","D320102","D320103","D320108","D320111","D320113","D320115","D320116","D320117","D320118","D320119","D320120","D320121","D320122","D3202","D3203102"
"調査年 コード","調査年","地域 コード","地域","/項目","D3201_歳入決算総額（市町村財政）【千円】","D320101_地方税（市町村財政）【千円】","D320102_地方譲与税（市町村財政）【千円】","D320103_利子割交付金（市町村財政）【千円】","D320108_地方交付税（市町村財政）【千円】","D320111_使用料（市町村財政）【千円】","D320113_国庫支出金（市町村財政）【千円】","D320115_県支出金（市町村財政）【千円】","D320116_財産収入（市町村財政）【千円】","D320117_寄附金（市町村財政）【千円】","D320118_繰入金（市町村財政）【千円】","D320119_繰越金（市町村財政）【千円】","D320120_諸収入（市町村財政）【千円】","D320121_地方債（市町村財政）【千円】","D320122_地方特例交付金（市町村財政）【千円】","D3202_自主財源額（市町村財政）【千円】","D3203102_小学校費（市町村財政）【千円】"
"1983100000","1983年度","06426","山形県 三川町","","1797703","354538","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06428","山形県 庄内町","","5104356","1384769","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","06461","山形県 遊佐町","","3250322","864895","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07201","福島県 福島市","","51022383","22003794","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07202","福島県 会津若松市","","22858894","9714934","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07203","福島県 郡山市","","51976171","22202755","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07204","福島県 いわき市","","69374499","26549980","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07205","福島県 白河市","","12906679","3902851","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07207","福島県 須賀川市","","13703686","3893136","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07208","福島県 喜多方市","","15614764","2891143","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07209","福島県 相馬市","","8154074","2378684","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07210","福島県 二本松市","","14690632","3241653","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07211","福島県 田村市","","12175914","1733107","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07212","福島県 南相馬市","","14681895","4554842","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07213","福島県 伊達市","","13823261","3118760","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07214","福島県 本宮市","","6078099","1543825","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07301","福島県 桑折町","","2263537","756000","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07303","福島県 国見町","","1998647","494243","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07308","福島県 川俣町","","3894651","855079","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07322","福島県 大玉村","","1971719","298494","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07342","福島県 鏡石町","","2295482","664481","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07344","福島県 天栄村","","2322788","360880","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07362","福島県 下郷町","","3067421","391949","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07364","福島県 檜枝岐村","","834506","245039","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07367","福島県 只見町","","4255043","555834","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07368","福島県 南会津町","","8783719","1007377","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07402","福島県 北塩原村","","1847665","230521","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07405","福島県 西会津町","","3664472","400930","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07407","福島県 磐梯町","","1346713","327738","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07408","福島県 猪苗代町","","4306327","1128952","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07421","福島県 会津坂下町","","3811821","964826","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07422","福島県 湯川村","","1033735","146413","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07423","福島県 柳津町","","2365224","192297","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07444","福島県 三島町","","1581832","187519","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07445","福島県 金山町","","2156498","1017909","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07446","福島県 昭和村","","1566745","77241","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07447","福島県 会津美里町","","6118596","1003582","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07461","福島県 西郷村","","3294344","877549","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07464","福島県 泉崎村","","1688629","244044","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07465","福島県 中島村","","1193133","196694","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07466","福島県 矢吹町","","2898396","970193","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07481","福島県 棚倉町","","3044656","967805","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07482","福島県 矢祭町","","2120149","282147","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07483","福島県 塙町","","2875778","425203","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07484","福島県 鮫川村","","1979720","125878","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07501","福島県 石川町","","3866541","1079366","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07502","福島県 玉川村","","1614932","256972","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07503","福島県 平田村","","2177047","256488","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07504","福島県 浅川町","","1415173","291295","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07505","福島県 古殿町","","2575380","268097","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07521","福島県 三春町","","3456682","740701","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07522","福島県 小野町","","3112154","565992","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07541","福島県 広野町","","2460652","1790390","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07542","福島県 楢葉町","","4262652","3273069","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07543","福島県 富岡町","","3946435","1546807","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07544","福島県 川内村","","2034790","162605","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07545","福島県 大熊町","","4012639","2198573","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07546","福島県 双葉町","","3318265","2307018","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07547","福島県 浪江町","","5215081","1243238","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07548","福島県 葛尾村","","935519","52329","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07561","福島県 新地町","","1843198","326107","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","07564","福島県 飯舘村","","2791246","244536","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08201","茨城県 水戸市","","49552117","23350049","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08202","茨城県 日立市","","38915350","20855606","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08203","茨城県 土浦市","","32723771","12127841","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08204","茨城県 古河市","","22345527","9880541","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08205","茨城県 石岡市","","16222369","4961003","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08207","茨城県 結城市","","9643539","3154312","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08208","茨城県 龍ケ崎市","","11402117","3440525","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08210","茨城県 下妻市","","7650940","2479057","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08211","茨城県 常総市","","11653773","4295526","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08212","茨城県 常陸太田市","","14227298","3013257","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08214","茨城県 高萩市","","6569142","2557859","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08215","茨城県 北茨城市","","10202551","2767086","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08216","茨城県 笠間市","","11982104","4081422","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08217","茨城県 取手市","","19875061","9173717","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08219","茨城県 牛久市","","9583683","3391422","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08220","茨城県 つくば市","","29167822","10030006","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08221","茨城県 ひたちなか市","","22676604","12129043","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08222","茨城県 鹿嶋市","","11587967","6609465","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08223","茨城県 潮来市","","6076929","1599842","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08224","茨城県 守谷市","","5331049","1630286","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08225","茨城県 常陸大宮市","","12856135","2287747","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08226","茨城県 那珂市","","7580696","2618675","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08227","茨城県 筑西市","","21868688","7655004","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08228","茨城県 坂東市","","9775374","3411485","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08229","茨城県 稲敷市","","9882641","2196502","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08230","茨城県 かすみがうら市","","8340590","2358023","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08231","茨城県 桜川市","","9606759","2501427","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08232","茨城県 神栖市","","17020938","9920557","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08233","茨城県 行方市","","8730761","1853707","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08234","茨城県 鉾田市","","9070336","2043848","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08235","茨城県 つくばみらい市","","6913208","2104899","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08236","茨城県 小美玉市","","8807850","2609447","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08302","茨城県 茨城町","","5358343","1491149","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08309","茨城県 大洗町","","3884191","1731246","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08310","茨城県 城里町","","5459620","814256","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08341","茨城県 東海村","","7694145","5518966","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08364","茨城県 大子町","","5730503","1113404","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08442","茨城県 美浦村","","2711786","1602170","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08443","茨城県 阿見町","","6913984","2560120","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08447","茨城県 河内町","","2153511","532351","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08521","茨城県 八千代町","","3972342","1065660","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08542","茨城県 五霞町","","2164219","881146","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08546","茨城県 境町","","5071789","1759612","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","08564","茨城県 利根町","","4611822","985394","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09201","栃木県 宇都宮市","","74187817","43525395","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09202","栃木県 足利市","","30641848","13222340","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09203","栃木県 栃木市","","31078876","12165196","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09204","栃木県 佐野市","","23871941","9402593","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09205","栃木県 鹿沼市","","21472477","7790063","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09206","栃木県 日光市","","23726779","8134324","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09208","栃木県 小山市","","25298927","13145912","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09209","栃木県 真岡市","","15189761","6409944","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09210","栃木県 大田原市","","13372867","4652907","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09211","栃木県 矢板市","","6330972","3186638","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09213","栃木県 那須塩原市","","17945133","7222246","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09214","栃木県 さくら市","","6407370","2142250","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09215","栃木県 那須烏山市","","6299873","1657643","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09216","栃木県 下野市","","7740299","3013066","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09301","栃木県 上三川町","","5507275","3526495","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09342","栃木県 益子町","","3127275","1176815","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09343","栃木県 茂木町","","4034813","961589","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09344","栃木県 市貝町","","2314821","736988","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09345","栃木県 芳賀町","","3320704","977209","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09361","栃木県 壬生町","","5989210","2449759","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09364","栃木県 野木町","","4081821","1328871","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09384","栃木県 塩谷町","","3119591","727704","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09386","栃木県 高根沢町","","4025001","1469776","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09407","栃木県 那須町","","6620046","2560398","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","09411","栃木県 那珂川町","","4623045","1146020","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10201","群馬県 前橋市","","64257721","27404242","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10202","群馬県 高崎市","","71238354","27539099","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10203","群馬県 桐生市","","34957069","11320912","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10204","群馬県 伊勢崎市","","35162236","13369544","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10205","群馬県 太田市","","34584584","16228704","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10206","群馬県 沼田市","","13228836","4108733","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10207","群馬県 館林市","","13727746","5716393","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10208","群馬県 渋川市","","21038188","6141086","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10209","群馬県 藤岡市","","13087204","4263432","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10210","群馬県 富岡市","","11126225","3607268","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10211","群馬県 安中市","","13414397","4258057","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10212","群馬県 みどり市","","12017431","3200727","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10344","群馬県 榛東村","","2720293","408163","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10345","群馬県 吉岡町","","3042217","605867","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10366","群馬県 上野村","","1889757","90755","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10367","群馬県 神流町","","2355337","201749","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10382","群馬県 下仁田町","","3410096","745160","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10383","群馬県 南牧村","","1750662","173340","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10384","群馬県 甘楽町","","2559459","585071","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10421","群馬県 中之条町","","6435791","1312359","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10424","群馬県 長野原町","","2324522","532808","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10425","群馬県 嬬恋村","","4296248","1158858","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10426","群馬県 草津町","","2357945","1057589","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10428","群馬県 高山村","","1655439","151952","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10429","群馬県 東吾妻町","","5291285","997223","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10443","群馬県 片品村","","2947425","395651","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10444","群馬県 川場村","","1417740","152059","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10448","群馬県 昭和村","","2288081","258823","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10449","群馬県 みなかみ町","","10184067","3125094","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10464","群馬県 玉村町","","3283475","1251730","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10521","群馬県 板倉町","","2704716","703517","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10522","群馬県 明和町","","2190331","661240","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10523","群馬県 千代田町","","2494244","1048086","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10524","群馬県 大泉町","","7276030","4661279","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","10525","群馬県 邑楽町","","3899090","1646491","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11100","埼玉県 さいたま市","","158000581","91052010","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11101","埼玉県 さいたま市 西区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11102","埼玉県 さいたま市 北区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11103","埼玉県 さいたま市 大宮区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11104","埼玉県 さいたま市 見沼区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11105","埼玉県 さいたま市 中央区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11106","埼玉県 さいたま市 桜区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11107","埼玉県 さいたま市 浦和区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11108","埼玉県 さいたま市 南区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11109","埼玉県 さいたま市 緑区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11110","埼玉県 さいたま市 岩槻区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11201","埼玉県 川越市","","44195915","23673071","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11202","埼玉県 熊谷市","","33836241","15678683","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11203","埼玉県 川口市","","78935902","39879284","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11206","埼玉県 行田市","","16493752","6072914","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11207","埼玉県 秩父市","","16759838","5274961","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11208","埼玉県 所沢市","","44397673","23000748","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11209","埼玉県 飯能市","","13610752","5491082","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11210","埼玉県 加須市","","18246165","5746345","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11211","埼玉県 本庄市","","14156738","5579745","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11212","埼玉県 東松山市","","14422769","6350225","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11214","埼玉県 春日部市","","31162423","14389260","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11215","埼玉県 狭山市","","22776287","12414879","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11216","埼玉県 羽生市","","12174492","3430570","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11217","埼玉県 鴻巣市","","17544565","7011332","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11218","埼玉県 深谷市","","25174241","9272134","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11219","埼玉県 上尾市","","26622625","15454482","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11221","埼玉県 草加市","","27740096","15776868","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11222","埼玉県 越谷市","","39670511","18822299","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11223","埼玉県 蕨市","","14591142","6341479","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11224","埼玉県 戸田市","","21149831","9741087","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11225","埼玉県 入間市","","20541557","9323766","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11227","埼玉県 朝霞市","","14373206","7803094","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11228","埼玉県 志木市","","9782634","4414854","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11229","埼玉県 和光市","","11331155","5334440","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11230","埼玉県 新座市","","18713312","10483176","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11231","埼玉県 桶川市","","11254503","4508120","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11232","埼玉県 久喜市","","25086873","8955870","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11233","埼玉県 北本市","","9909895","3994413","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11234","埼玉県 八潮市","","11694452","6518348","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11235","埼玉県 富士見市","","13846407","5259763","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11237","埼玉県 三郷市","","25931990","6753108","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11238","埼玉県 蓮田市","","8462301","3786290","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11239","埼玉県 坂戸市","","14304961","6476324","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11240","埼玉県 幸手市","","8561649","2729050","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11241","埼玉県 鶴ヶ島市","","7252769","3643521","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
